logFC	logCPM	F	PValue	FDR
TSS4_12333711	3.62771819475894	7.06812649125241	137.146668179864	9.93223745101696e-20	3.10080357452729e-17
TSS1_1629513	-3.15478433207615	8.36073711801066	137.331278957166	1.131991404091e-19	3.46885547479104e-17
TSS1_20160812	2.8725049857342	9.20535534782601	136.479405004876	1.1340246739237e-19	3.46885547479104e-17
TSS2_19503569	3.34675115481625	5.34558559287033	136.155632475604	1.20954377955657e-19	3.64432577013681e-17
TSS1_30157584	-2.93357406101344	6.58192928485486	136.131158835202	1.21545719639341e-19	3.64432577013681e-17
TSS3_7970774	-3.26330738568369	7.81600356145957	136.052145113718	1.23475137783192e-19	3.66587999753764e-17
TSS2_9427759	3.17577230568716	8.20466810763939	135.877147570021	1.27860643954991e-19	3.75046375954728e-17
TSS4_11753986	4.2535660812626	6.05983074416296	137.538144030277	1.28801053724174e-19	3.75046375954728e-17
TSS1_25049275	3.06788987106512	8.38833818387208	134.855887022083	1.5683089669872e-19	4.52315242354985e-17
TSS5_19345367	3.3407018961112	6.31287363854758	135.068228735408	2.09220746844015e-19	5.97719988365783e-17
TSS4_6745104	-3.00152255301907	8.59762813769891	132.813055470537	2.36636747250131e-19	6.6972622588558e-17
TSS1_16871725	4.0697950560182	6.80863835277669	131.985317766362	2.79861985334796e-19	7.84727824249409e-17
TSS2_18226324	2.68649684999476	8.5736839588914	130.038490394281	4.16300934285829e-19	1.15659093513558e-16
TSS1_6130146	-3.07897812605595	7.04511429157769	129.871734166792	4.30776323197309e-19	1.18592721776219e-16
TSS4_11334418	3.22588135250173	7.71172242870361	129.821548398673	4.35232724213343e-19	1.18740113399574e-16
TSS2_18186987	4.67966972232949	5.11456169810697	130.923686300388	4.78097553166988e-19	1.29269894665678e-16
TSS1_5158227	-4.04805030513638	5.5708489944618	131.209848631654	5.31396823771325e-19	1.42409646143956e-16
TSS3_5592620	3.02413417134102	8.02267428380551	129.385798467977	5.566307460132e-19	1.4774567105766e-16
TSS3_5402653	2.8296214821814	7.19464467516987	128.586873570215	5.6106568608232e-19	1.4774567105766e-16
TSS2_17592089	4.71338178183559	7.14741451717472	128.901148541135	6.1458766251682e-19	1.60444467103421e-16
TSS5_26246375	-2.87272097862544	7.8824045095288	127.790480400174	6.61440918256962e-19	1.71200131004919e-16
TSS1_25579375	-2.90536267553188	12.265631817022	127.229339182514	7.43043004594335e-19	1.9069128227229e-16
TSS5_19358004	-2.94365425804615	7.10933765515373	126.939813119955	7.89102857075656e-19	2.00810099334639e-16
TSS3_18161349	-2.76495845687977	8.9926588759134	126.654456383368	8.37359289200049e-19	2.11314594623709e-16
TSS1_28967073	-4.73449951489819	3.72790380756813	126.517107162682	8.61651890046478e-19	2.15647968481632e-16
TSS3_2843775	3.39286519967947	5.16117219156631	127.588264688074	9.40607416816332e-19	2.33478806585647e-16
TSS1_26704162	-3.31897892079452	5.79235503079094	126.021095820055	9.55545077099113e-19	2.35258305445467e-16
TSS2_18626347	2.93884327938403	8.88624081520496	125.605889050568	1.04215775793791e-18	2.54513414384142e-16
TSS5_8863394	-2.71626197089557	8.72026237861775	125.543672232777	1.05581137841085e-18	2.55456464599509e-16
TSS1_21676530	-2.63290989203873	8.8122896909439	125.511736953778	1.06289055045861e-18	2.55456464599509e-16
TSS2_8595453	-2.99987991512773	7.15292855770769	125.861049440875	1.14988862442841e-18	2.74189584358784e-16
TSS2_6810530	-2.84902124188626	6.72760128373195	124.968843947529	1.190947136002e-18	2.81621093609322e-16
TSS1_10378961	-2.99178874591825	8.72041453187792	124.934127986833	1.19965396676692e-18	2.81621093609322e-16
TSS1_10722262	4.89892531508219	6.82003930263399	123.910155460882	1.72710736398905e-18	4.02323017720619e-16
TSS2_12157923	-2.68446549962377	10.855921704012	122.767252104128	1.89473796875193e-18	4.38002671051257e-16
TSS1_7043326	2.90311032039584	8.24495875507161	122.665085871957	1.93623746842731e-18	4.42128397953747e-16
TSS1_26316030	-2.92929063740349	5.35095616635613	122.651598382348	1.94178505854269e-18	4.42128397953747e-16
TSS1_2641778	3.80844999359252	7.57019490663228	122.405659496365	2.04584320300838e-18	4.62345296393304e-16
TSS2_19568623	-2.77328660648336	8.47837687129836	121.984338459907	2.23755016881399e-18	5.01119509315971e-16
TSS1_6230202	-2.9210811501492	6.2740467612156	121.956517327691	2.25083813973492e-18	5.01119509315971e-16
TSS2_14891187	4.40125598720987	5.96988253295305	122.613732381588	2.26793185992234e-18	5.01119509315971e-16
TSS1_26131453	3.52264170367641	4.33724418648339	123.294497636998	2.28360771012132e-18	5.01119509315971e-16
TSS2_1824392	3.66057296049288	9.57501239343101	121.845060439841	2.30488667456302e-18	5.0215023860282e-16
TSS3_21622002	-2.80516376568315	9.26645608866429	121.535528961744	2.46205548825875e-18	5.32560188220999e-16
TSS4_995092	-2.78262533496265	7.90239124970428	119.220404549546	4.04513809322413e-18	8.68786644518484e-16
TSS5_7252248	3.47002427866635	6.94562923909137	119.092602246857	4.15822279204057e-18	8.867849352913e-16
TSS3_17190904	-3.14202013711298	6.40734648154465	119.578272974165	4.3206941883207e-18	9.1499008464976e-16
TSS4_1188983	3.87498691075813	5.10398527133936	120.182650523141	4.39347329176168e-18	9.23941331211242e-16
TSS3_222814	-2.5298863672683	10.5349289312209	118.756276031633	4.4715221190251e-18	9.33869685037498e-16
TSS2_11037407	-2.93524048501377	8.03796020654728	118.643458389702	4.58193943833e-18	9.50375835691421e-16
TSS1_25472346	3.28491429373702	5.94666190146838	119.207604616092	4.67756080497017e-18	9.63609345965385e-16
TSS5_23882038	-4.20064656205725	4.27722338388069	119.732811553335	4.83332835685981e-18	9.8897082858639e-16
TSS1_25880329	3.56748705600161	7.55833267793827	119.654607643527	4.91427677187826e-18	9.98785526730131e-16
TSS2_15325227	-3.10983806968023	7.20931784845518	118.273420034601	4.96407327538962e-18	1.00218020665749e-15
TSS5_8031317	3.52642847814188	5.13668116451276	119.167742554804	5.45040752037912e-18	1.09307742344133e-15
TSS1_30151042	-2.70377499417945	8.69125572417894	116.960508190561	6.60359143028435e-18	1.31563525844277e-15
TSS1_787124	-2.70328448169254	9.55869221394497	116.89475948417	6.6989704519418e-18	1.32591452415787e-15
TSS1_630514	-2.79558909950886	5.7958742462486	116.380809706988	7.49480118404542e-18	1.47379911854836e-15
TSS4_15401111	-2.9052875144541	6.61394881831503	116.084198109649	7.99746386040598e-18	1.55858254133031e-15
TSS1_11215983	2.96864723063064	9.76379079851042	116.066292308845	8.02889001907105e-18	1.55858254133031e-15
TSS1_172882	-3.2284888991278	5.8897058319244	115.962616199508	8.21334899810701e-18	1.58423469878774e-15
TSS5_26057813	-2.58823036433148	8.33977813301158	115.814975580916	8.48353771578167e-18	1.62132733324651e-15
TSS5_21873259	3.38514105962715	5.33752588943178	117.756537556232	8.51273143302167e-18	1.62132733324651e-15
TSS5_26527017	-4.58802939994602	4.44553513965114	116.936413463847	8.78843916773106e-18	1.6633768957275e-15
TSS1_29635813	3.26750863146892	6.51053813601057	116.114502303639	9.12189492713465e-18	1.71576611228831e-15
TSS5_17873795	-3.84878162855356	4.07368740474087	115.290680259903	9.51870268645201e-18	1.77935107070263e-15
TSS2_12597117	-2.84159302201486	7.44337242934384	115.206466759177	9.69663661109286e-18	1.79818809616925e-15
TSS4_1185869	-2.70860859085641	7.07043124018714	115.187008671753	9.73823094712404e-18	1.79818809616925e-15
TSS3_4112602	-3.69583616074191	4.41343175957004	114.655489128384	1.09478524086779e-17	2.00929584540601e-15
TSS3_4091641	-2.60718539940458	6.68255347522141	113.827906743586	1.31452746523967e-17	2.39806236324415e-15
TSS2_4312051	3.37541657990004	10.4680629204224	113.641819879877	1.3698645947856e-17	2.48404847448456e-15
TSS3_20709571	2.8797935376072	7.73875903857769	113.336294873239	1.46593893802709e-17	2.64244219406395e-15
TSS5_21607137	-3.07479050523175	5.60341468993951	112.677468689443	1.69726409992297e-17	3.03210619384673e-15
TSS1_26714066	-4.59552533770822	4.3556900295755	114.529601151102	1.70213668709819e-17	3.03210619384673e-15
TSS1_23830039	3.57525238066754	5.23178429327193	113.012381795046	1.80096553205817e-17	3.18939410569109e-15
TSS5_26551839	4.40706417335259	4.30690444921502	112.857374842928	1.86375140406931e-17	3.28139440519947e-15
TSS5_9200470	4.71839670242032	3.81985373781733	113.513412496252	2.12214542387083e-17	3.71473583069828e-15
TSS1_24257218	4.78154372513914	3.70319729727682	113.061990246922	2.34143776250732e-17	4.07504366448328e-15
TSS3_2890228	-2.6177632010803	9.47987880222733	111.168018994334	2.37870118969146e-17	4.11624046442436e-15
TSS1_7375571	3.31225333036059	4.46599275508409	111.582879858069	2.47285494708738e-17	4.25485604333222e-15
TSS3_17441244	-2.71973329396577	7.63513446130981	110.754321781723	2.61042942109532e-17	4.46619402028416e-15
TSS3_19666484	-2.57441120178802	8.92991497500575	110.431467034441	2.80722884207988e-17	4.77591634970252e-15
TSS3_3463602	-2.55203071917837	9.11895902214207	110.367792385634	2.84779994614758e-17	4.81787294799927e-15
TSS2_18471277	2.72105507125696	6.91298539805925	110.320926857692	2.87804358141893e-17	4.8419885431172e-15
TSS2_8971306	3.32190577802439	5.08683857731085	110.235047501657	2.93431912358537e-17	4.90939149279203e-15
TSS5_21943989	-2.99351552102739	8.47072869915137	110.197639920077	2.95918241039563e-17	4.92378686450609e-15
TSS1_17780487	-2.68269278810519	8.06667530102899	110.149521118626	2.99148212463378e-17	4.95033077487895e-15
TSS5_26519242	-2.65022498616449	11.0991772496676	109.946498557627	3.13178021115946e-17	5.15433152905118e-15
TSS3_404767	2.79643560819027	6.69406751859824	110.152992442541	3.40355922113804e-17	5.5713504807418e-15
TSS5_6556427	-2.53312898155203	7.27008815635555	109.372175986399	3.56624501903985e-17	5.80626870492385e-15
TSS2_9354932	3.32331576012258	5.69841998017837	108.948741182359	3.92567664251333e-17	6.35728693931717e-15
TSS1_6942833	4.24707545670006	7.63098827419347	108.813455403711	4.60072454048803e-17	7.4108373010425e-15
TSS2_9315251	4.58443321447248	4.60675351319571	108.676684077717	5.40131379172841e-17	8.65439077010113e-15
TSS4_18165740	2.4771045960983	8.66654926398292	107.340252637856	5.66449402966551e-17	9.02830908949266e-15
TSS3_20296365	3.02615540533827	5.39803316729024	107.255566623652	5.77539939384179e-17	9.15688062008957e-15
TSS5_20341803	-2.85817496351819	5.50690026444862	107.210331168816	5.83554738312048e-17	9.20405632307487e-15
TSS5_9208714	3.1555403665638	5.826555113888	107.519941147654	7.00850696534033e-17	1.09968195042177e-14
TSS3_21523283	4.47351050894426	4.39789219353506	108.050965991242	7.08378121221407e-17	1.10576364149216e-14
TSS2_17296354	2.61096066141205	5.74547497046291	106.230921147492	7.30739787759951e-17	1.13482015347357e-14
TSS1_4394311	3.1904734367156	8.91923256523466	106.085756841126	7.55584419619984e-17	1.16741647853837e-14
TSS3_4889304	5.10749864211125	5.9258120650374	105.92316618344	8.87887876757738e-17	1.36486845542409e-14
TSS2_9896320	-2.9152624382402	6.79116007370384	105.082277876309	9.52704647338605e-17	1.45710883006843e-14
TSS2_2588277	2.74933830881934	7.72663133163764	105.04739902231	9.60432942585905e-17	1.46154727639844e-14
TSS1_983404	3.67400625291725	6.21991373713085	106.331913125784	1.04257266786957e-16	1.57861140505471e-14
TSS5_122522	-2.55811691187165	10.3610736792722	104.598482072321	1.06582212546617e-16	1.60578564305931e-14
TSS3_18855997	-4.08207096107694	6.07751069477729	104.376003178758	1.12236382561039e-16	1.68260117479997e-14
TSS2_19207476	3.35044584922461	4.47036788572437	104.845538595619	1.46036664030115e-16	2.17853610680984e-14
TSS5_7116725	-2.36823603206851	8.80382593755582	103.198911795038	1.47687856392084e-16	2.19236831133406e-14
TSS1_29306811	-2.83955526854539	7.48467768979507	102.443791182535	1.76283471509117e-16	2.60409383790761e-14
TSS1_10478005	3.51369153577932	7.93396687248213	102.193101617089	1.86981415032765e-16	2.74871756865885e-14
TSS3_21931502	4.04968610314059	4.09166404103549	103.529348499967	1.97255785710476e-16	2.88574732302915e-14
TSS1_5737878	-3.44793747123228	6.26972897701688	102.371531023554	2.01930061768713e-16	2.93992695218362e-14
TSS5_15421592	2.80622432774708	6.52175117438217	101.316483476156	2.2990058526173e-16	3.33113848013444e-14
TSS2_19512732	2.89999779610097	5.37152762585755	101.223844022669	2.34989441592045e-16	3.38865964749137e-14
TSS4_2525270	2.71212709627262	6.206002069052	101.116821340866	2.41012040862122e-16	3.45903679309367e-14
TSS3_17876536	-3.10453984310811	4.52434790275629	102.241079371469	2.65291114760674e-16	3.78953340957429e-14
TSS4_13725591	3.07639762192106	5.41480747866415	101.320279090936	2.90949693178988e-16	4.13653969884474e-14
TSS3_8089004	2.92064787821109	5.3528636710832	100.131000101014	3.0448903449925e-16	4.30880440735551e-14
TSS5_2132351	-3.12016677768152	4.73042466442418	100.084949839545	3.07841854925219e-16	4.32519631781181e-14
TSS1_17065346	3.48182498983738	4.55725620176931	101.069465439525	3.0850391462119e-16	4.32519631781181e-14
TSS3_1727424	3.58903510261136	5.01929369205013	101.005422491697	3.13157475702088e-16	4.37020637635314e-14
TSS5_4944903	2.78048809904992	5.86047898508579	99.955655516081	3.1745875743537e-16	4.40990988597033e-14
TSS3_8436669	5.41741081805266	3.86958916893675	101.363054498972	3.25048117742408e-16	4.49471787652664e-14
TSS1_27432199	-2.44042735101664	7.25930883079124	99.824395961339	3.27536369117036e-16	4.50853812089599e-14
TSS4_16471016	-2.68744945742506	6.49832411718452	99.6824152450883	3.38806021352267e-16	4.64256232787814e-14
TSS5_17712412	3.74034087499183	7.48042512305211	99.7771671445179	3.71676982918358e-16	5.07004237554804e-14
TSS2_16780256	-2.41410090141609	11.7071039658233	99.0623764104589	3.92864015427309e-16	5.33502286062117e-14
TSS2_16573430	2.6809770104762	8.85750682401795	98.9618154732432	4.02429319279897e-16	5.42203065021384e-14
TSS5_20451459	-2.57927345705837	8.24489856442931	98.9574277306501	4.02852060990693e-16	5.42203065021384e-14
TSS4_11604329	2.76973675089734	7.4560435874633	99.4015761819619	4.06287257554979e-16	5.44406947811391e-14
TSS3_2564108	-2.25984263150636	9.0071444176634	98.8493207013928	4.13412431588491e-16	5.51514038140716e-14
TSS4_8418283	5.51248103573782	3.61516944557585	99.2828807142647	4.69350776393933e-16	6.23392524628837e-14
TSS1_6804970	3.63390891779303	4.74561679033537	98.7174096503666	4.78048436424959e-16	6.31753089751119e-14
TSS3_18262451	3.67383042659643	4.85167865817468	98.2166950325999	4.81147686219246e-16	6.31753089751119e-14
TSS5_1293688	4.34457855725495	4.60687828200101	99.6729488384215	4.8190391880761e-16	6.31753089751119e-14
TSS3_22596159	-5.71065375624828	4.53907607565326	99.6431455685436	4.85277626890856e-16	6.33433723066198e-14
TSS4_14627631	2.41014839596539	9.08697845061138	98.1525257216368	4.88624212970116e-16	6.35064679887297e-14
TSS1_9753953	-2.37255414088934	9.39990681201458	97.8195534243787	5.29371872153009e-16	6.85084119846564e-14
TSS1_27339984	3.66535695551446	6.59082103385689	97.9618405886673	5.72518183657995e-16	7.37768857690003e-14
TSS2_10057550	-2.34504920176466	8.10823087314891	97.2248444438431	6.11009274159027e-16	7.84033637684653e-14
TSS2_11889174	3.23339429558769	4.03092978006985	97.7378188367266	6.76919563745741e-16	8.62233791164888e-14
TSS3_8589707	3.81523064760105	4.5617468328819	97.2583210329499	6.77646343814164e-16	8.62233791164888e-14
TSS1_8757923	-3.10875060222373	5.66608540837038	96.6908399938412	6.95263682956119e-16	8.80948540207537e-14
TSS2_11681988	-2.67060112375097	6.61849445760728	96.6425790806669	7.03441285436531e-16	8.87596351953103e-14
TSS2_13020152	2.36960265328534	8.70823245784206	95.8866357892083	8.45178929276418e-16	1.06201466868373e-13
TSS5_3316318	-2.52867578576283	6.30094046325792	95.6045371835383	9.05281093314416e-16	1.13283584086118e-13
TSS1_29308180	-3.43874400340758	4.60997585317735	95.4382031386159	9.42750387554994e-16	1.1748687237172e-13
TSS1_22441996	-2.32366789460082	7.36558610503086	95.3936638222941	9.53050195049797e-16	1.18283684658578e-13
TSS3_19265994	2.63178003062373	6.28488558941609	95.1833744886373	1.00325689693669e-15	1.239953163877e-13
TSS5_23127654	-2.28103244127969	8.76758071851342	95.1670743666928	1.00725977714804e-15	1.239953163877e-13
TSS2_9207119	-2.37607051584775	11.0056524713767	94.6590048333266	1.14057187407245e-15	1.39837805921198e-13
TSS3_9723765	3.42279241470705	8.25711250526739	94.4630183833844	1.19670304359764e-15	1.46128057537369e-13
TSS1_18935376	4.27798262657144	5.84181958712917	94.2063363066467	1.27451760433152e-15	1.55004885991854e-13
TSS2_1069477	-2.97474326213607	6.0697311222051	94.1250662951434	1.30021882838166e-15	1.5705124358323e-13
TSS1_5447762	4.56822967794501	6.61871989739727	95.0113168500136	1.30171588479974e-15	1.5705124358323e-13
TSS1_23137164	-2.58802779309552	6.14695368565536	94.079727499555	1.31478669995564e-15	1.57998752518876e-13
TSS2_6034437	2.37895978300735	7.2581591263356	94.0416277029417	1.3271576180248e-15	1.58854996627055e-13
TSS4_10007422	2.80530940305718	4.92076056270149	93.9835935330346	1.34623036887908e-15	1.60503520711674e-13
TSS3_1286557	-3.43367212577907	5.08349995864413	93.9369031229054	1.36177836673883e-15	1.61720526588048e-13
