logFC	logCPM	F	PValue	FDR
TSS3_7821102	1.84612474295974	1.88417742791525	9.70134209144113	0.00249219212248263	0.0149714449603534
TSS5_3269550	-1.19819211838042	3.54109994107546	9.68298645759972	0.00249879003289059	0.0150076775169801
TSS2_14183354	-1.0298512693482	3.98906363748609	9.68228821852813	0.00249964563160659	0.0150076775169801
TSS1_7530986	-0.944355128197823	3.77890207534178	9.70189162806953	0.00249971024652932	0.0150076775169801
TSS1_27324015	-0.868685518022267	4.7574273230986	9.6796728595535	0.00250285310191694	0.0150235679852033
TSS5_22251927	-1.71872268714411	1.99261476062154	9.67900375353814	0.00250367437647913	0.0150255194496468
TSS5_4516892	-2.19920106096269	1.02541555038856	9.69781171497158	0.00250469684764151	0.0150286773602393
TSS1_11423614	1.1852388561132	3.85454070769116	9.6761678760294	0.00250715829025793	0.0150391348461988
TSS1_28268407	0.69172349739712	8.11778240812624	9.67594448380071	0.00250743294384499	0.0150391348461988
TSS4_15205589	0.70351082093318	7.15263951524872	9.67332980742321	0.00251064992215333	0.0150554478401127
TSS1_8903247	-0.949099693503474	4.21731346616551	9.67097096614399	0.00251355579985413	0.0150698891876822
TSS1_27241812	3.70002808997556	1.2374981052028	9.67001440203263	0.00251473519212701	0.0150739758161485
TSS2_11410047	-0.883479405523061	4.89472388106814	9.66672263057202	0.00251879815093587	0.0150953422530756
TSS2_14115981	-0.955186986130327	4.73623287933933	9.66573511836178	0.00252001833992974	0.0150996666775015
TSS3_296620	1.59301812249729	2.21968680314961	9.68062907395269	0.00252581141924354	0.0151313842154208
TSS3_20315178	0.829280907863151	5.03149192557468	9.67987336458074	0.00252674428255343	0.0151339788584979
TSS4_11151527	5.65131761854905	0.0574681518063177	9.68700830682462	0.00253503586454642	0.0151806389333714
TSS2_13850903	-1.28772243484487	2.65709599235349	9.67103148766048	0.00253768544367903	0.0151935010460522
TSS5_5300610	1.50282887870779	3.53432948500004	9.6491598108297	0.00254059072493639	0.0152078886980132
TSS2_9273503	2.02308003708146	2.25269712383931	9.64717415030977	0.00254306685972534	0.0152197023148345
TSS2_19484110	1.64885267231742	2.34091452787901	9.65244376152747	0.00254441841414506	0.0152247822239784
TSS2_15355172	-1.43091641330536	2.87895992284946	9.64538424917025	0.00254530102278681	0.0152263824987702
TSS2_17752415	5.64897256106912	-0.178478328665282	9.67840283877127	0.00254569146356944	0.0152263824987702
TSS4_8307706	-1.21548290735442	3.61065403101446	9.65016242894342	0.00254726439463092	0.0152298062706968
TSS4_8075501	0.763351052808434	5.86814599323047	9.64380837867698	0.00254726971439684	0.0152298062706968
TSS2_10285030	-1.25859456780452	2.82924694369262	9.64802988971158	0.00254992773610048	0.0152426888338592
TSS2_2287500	-5.38559464798204	0.142951565266699	9.64961890284414	0.00255606291223556	0.0152763475767179
TSS5_7742689	1.52041035106902	3.02517266733313	9.63479094836994	0.0025585653113851	0.015288285975666
TSS1_25255349	1.07803722188339	4.75162107147033	9.6331231568872	0.00256066013217773	0.0152948574738425
TSS5_16945251	-0.789529587775813	5.34081132127208	9.63311115759315	0.00256067521026257	0.0152948574738425
TSS5_9087411	-1.29904894166753	2.64030571908814	9.63215139468537	0.00256188152794604	0.0152990452200335
TSS5_18780202	1.48851352891994	3.32812358678785	9.62848930517744	0.00256648978631025	0.0153235430202747
TSS2_6154637	2.36220509815558	1.64948665252613	9.63100977814565	0.00257128791649794	0.0153471918999813
TSS1_11691451	-0.697172644015636	7.78297004504529	9.62454383979591	0.00257146424398193	0.0153471918999813
TSS2_17963955	2.61727583810635	1.03870967545041	9.62548560601935	0.00257826050703727	0.0153847217605142
TSS4_16321102	-3.55529682319824	0.020626081039886	9.63762173656938	0.00257947275947503	0.0153889230841573
TSS3_4162748	5.64896547386587	-0.273339176766776	9.65418825773636	0.00258489120665696	0.0154182116232406
TSS3_337967	1.42513346934437	2.60607294350232	9.6123077005369	0.00258695521704053	0.0154274842137925
TSS3_18763846	-0.856250780270879	4.84562640727079	9.61755865923411	0.00258830010741187	0.0154314303562159
TSS3_1153534	-0.726883856291208	6.24504661284127	9.61098457782174	0.00258863607336052	0.0154314303562159
TSS5_3033677	1.58020452877147	2.26299124479749	9.61680407658688	0.00258925790664361	0.0154320994266657
TSS1_1559396	3.5851941192626	1.82539310089612	9.60976206177019	0.00259019012729503	0.0154346177931671
TSS1_30117638	1.34222644809764	3.16027133254915	9.60904354593812	0.00259110395045277	0.0154370255619833
TSS5_21751176	-1.0197547326605	4.21644203783299	9.6028403984835	0.00259900713906283	0.0154810647506372
TSS5_3825492	1.23713452377182	3.63126414791925	9.60170144059242	0.00260046095172672	0.0154866782696441
TSS2_18950914	-0.99205909016015	4.20194692251945	9.59847557923018	0.00260458314657387	0.0155081776302982
TSS4_15216140	3.71042954163213	1.14446257995232	9.60335829562712	0.00260638646920882	0.0155158642514351
TSS3_17797215	1.2896584198262	3.12298561066993	9.59370789163784	0.00261068797445071	0.015538416652966
TSS5_22175539	1.48456976826877	2.51628234578504	9.59861278418707	0.0026207104503861	0.0155926678726187
TSS3_9680671	1.22162280112	3.37180999748445	9.58581057276863	0.00262083279303997	0.0155926678726187
TSS1_7554632	5.55734878499093	0.493145779174378	9.59713175276842	0.00262261269342036	0.0156001925348357
TSS5_6591180	-1.29801898254755	2.64736623183729	9.58932113629786	0.00262439367259815	0.0156077206573625
TSS3_19133342	0.751102253301218	6.5262762153514	9.57954883386023	0.00262890557935389	0.0156286141027555
TSS4_14941388	2.51978516842754	1.23104685952132	9.59879011643739	0.00262893901659137	0.0156286141027555
TSS4_11216931	-0.850196442826107	5.12914795317039	9.57790726667782	0.00263102618579437	0.015637952106852
TSS1_5469461	0.820637305033482	5.37187445098036	9.5755837152753	0.00263403082113529	0.0156512074302119
TSS3_386493	-1.32462917899283	2.92420281744102	9.57538340997175	0.00263429000666347	0.0156512074302119
TSS3_18991998	1.43107764694084	2.78303820753352	9.57097559486428	0.00264000020107104	0.0156820569025175
TSS2_7086312	1.8622220403098	1.770209307144	9.6024373805114	0.00264179334340058	0.0156896308723671
TSS4_17410526	1.01944066174997	3.90224613469577	9.56766399715445	0.00264429871158274	0.0157014309574236
TSS3_10434957	-0.809146749033861	4.7444707561258	9.56265477376452	0.00265081455062487	0.0157366194760486
TSS2_6033378	3.88451590714034	0.410434714177992	9.56855924307422	0.00265126416031437	0.0157366194760486
TSS1_9316702	-0.941937137700811	4.71833795049226	9.56010634133162	0.0026541358511597	0.0157501641152152
TSS4_14897383	-0.776879719652196	6.3248995894503	9.55976094827787	0.00265458632381397	0.0157501641152152
TSS2_17955982	0.992110120977452	4.46715319058692	9.55823645453361	0.00265657556364652	0.0157588790977292
TSS5_25499433	-1.28890051257168	2.57583830616088	9.57686346902863	0.00265730395942652	0.0157601127699399
TSS1_20056527	0.789454161529591	6.13163337681783	9.55649400333092	0.00265885109693996	0.0157662008554206
TSS1_29051512	1.13884985504193	3.60763934801896	9.55326939847011	0.00266306755801726	0.0157881117579163
TSS4_6637578	-3.29745242020666	-0.0241946684698975	9.57811753337422	0.00266439923838256	0.015792914882744
TSS5_21337985	-0.7820671515863	6.07655598982216	9.55083719202734	0.0026662524687067	0.0158003078858514
TSS4_16676122	-2.15573396192334	0.986923392725577	9.57581580555955	0.0026673995202316	0.0158003078858514
TSS2_19487897	5.46183009704846	1.50651307100939	9.55603366136401	0.00266761273945053	0.0158003078858514
TSS3_19880591	-1.35704334065294	2.59193672578419	9.54970718829994	0.0026677335211293	0.0158003078858514
TSS1_3678852	3.82951205306133	0.827150234300269	9.56174172754916	0.00266849592886723	0.0158016858702184
TSS3_7985388	5.65131659020103	-0.504710666293172	9.58847821987474	0.00266900978192936	0.0158016858702184
TSS4_11648356	-1.01015850080176	3.53263083941786	9.54672979144069	0.00267163996287072	0.0158141659491036
TSS1_6643960	-1.82554533180385	1.77707873540107	9.54624134430855	0.00267228138697816	0.0158148714562946
TSS1_27488028	5.55728367844017	0.151544703877944	9.57057781387684	0.00267424025916136	0.0158210833933724
TSS1_22308151	-0.715325913270129	5.99435541749841	9.54464719640785	0.00267437591687327	0.0158210833933724
TSS5_15608817	-1.04412153086255	3.36459445594175	9.55584986519506	0.00267621514724873	0.0158288717390886
TSS3_22165396	1.1611115658416	3.54325519453297	9.54172313572424	0.00267822222308669	0.0158376495961207
TSS1_17874445	-1.31929998395525	3.25861223418638	9.53988187136639	0.00268064715993942	0.0158488945615864
TSS2_15914703	-0.769333046520034	5.96326159093153	9.53771162770599	0.00268350828148204	0.0158627135053915
TSS4_13557777	0.723170530939676	6.72964123658972	9.53703298825875	0.00268440360888602	0.0158649091506431
TSS4_13133654	-1.26775432806432	2.64837566456342	9.55098922185621	0.00269118411070858	0.0159018787169928
TSS1_6865973	5.55731269611733	0.369638309140895	9.55676889276686	0.00269236182940307	0.0159057341552503
TSS2_8117067	3.24536706087933	0.982627604391231	9.53014029919876	0.00269351466793546	0.0159094411330387
TSS3_6907453	-0.925260546980654	4.26443765650539	9.52842790422894	0.002695783150509	0.015919735013039
TSS3_128945	-0.765604442118501	6.16268636762134	9.52769352665978	0.00269675661804684	0.015922378760833
TSS2_17856367	-0.882637037190516	5.50369404334516	9.52691603745926	0.00269778762983347	0.0159245707555205
TSS2_13401027	-0.963123504647359	4.29836394510769	9.52662053926095	0.00269817959074648	0.0159245707555205
TSS2_11113838	-0.727912767404865	5.82883925707215	9.52510809045022	0.00270018668866864	0.015933311280778
TSS1_1618280	5.55727642988665	0.107647438671199	9.54335634339086	0.00270126401837256	0.0159365630758575
TSS3_4510967	-0.745684887135956	5.58574841209115	9.51807917253955	0.00270953474291585	0.0159822439851423
TSS3_6668349	2.11857008784062	2.87380103714653	9.51376969862257	0.00271528266629947	0.0160130292080909
TSS4_10713268	1.58569182382647	2.78833681955692	9.51316289879057	0.00271609302238567	0.0160146894464379
TSS4_12352490	1.90133961629259	1.81680564428655	9.5171399429337	0.00271904636293904	0.0160276492829783
TSS5_25873128	0.832676897086178	5.74445671989948	9.51072628983582	0.00271934953656977	0.0160276492829783
TSS1_28722440	-1.19847128353621	3.06813162635371	9.50594850616297	0.00272574676422542	0.016062227916139
TSS1_5722876	-0.853651105053867	4.39033060185687	9.50210222130567	0.00273090808506148	0.0160895115836414
TSS4_17123987	-1.04066053688236	3.99283381137433	9.50052061569822	0.0027330333746059	0.0160989009304008
TSS1_5061553	2.51002022523392	0.909211785604116	9.51542932574093	0.0027384789705677	0.0161278410473943
TSS3_16318915	1.51904690289806	2.49972697187829	9.49249126740194	0.0027438493072586	0.016156326768756
TSS2_19594987	0.855764669374752	5.68917472218489	9.48971088090461	0.00274760495459841	0.0161752956532083
TSS1_9608009	2.58881549471618	0.817831078905279	9.50567999456245	0.00275159554781615	0.0161956400339196
TSS3_4037174	0.843782797586895	4.72708721405631	9.48355482273505	0.0027559393005615	0.0162155145452993
TSS5_25563274	-0.855713952987925	5.35507662197254	9.48347827018463	0.00275604310552639	0.0162155145452993
TSS3_20998845	5.65375131138333	-0.111278948300691	9.51528821378905	0.00275669292353326	0.0162161872189895
TSS5_915515	-1.11921338620231	3.31744425866792	9.48233066800644	0.00275759973528546	0.0162180129388122
TSS1_7143085	-0.882047301431081	6.49978355674421	9.48198087224186	0.00275807438612035	0.0162180129388122
TSS2_6155025	-0.793077530163405	5.75293812970663	9.48018625528694	0.00276051089976774	0.0162288798610262
TSS1_13208753	-0.701874398676426	7.84067387044762	9.47983043401323	0.00276099425565523	0.0162288798610262
TSS4_10102035	1.39244100206041	3.01386681075794	9.47754522980842	0.00276410062069322	0.0162439858522128
TSS5_9674148	-1.06443629116557	4.61351035572379	9.47580228922706	0.00276647229994936	0.0162547692393027
TSS1_27589083	-1.28141468163373	3.77176686112745	9.47514029573966	0.00276737364962785	0.0162569110051756
TSS4_11350871	1.6849914434583	2.05881274365606	9.49177289907832	0.00277041872746124	0.0162716428090979
TSS1_2424082	0.840489103172669	5.52546286223721	9.47083056005203	0.00277324909396202	0.01628510806912
TSS5_7315495	1.25213717674085	3.26664095375316	9.46766551175154	0.0027775722203726	0.0163073322120092
TSS4_18432923	0.703879528713326	7.5432671992491	9.46724566643836	0.00277814620963721	0.0163075405439899
TSS1_7301415	0.826572889222483	5.4931073214885	9.46404667546384	0.00278252373038018	0.0163300709548649
TSS3_5252466	-0.853815415751175	4.46561451441922	9.46295512119889	0.00278401905528048	0.0163329177614098
TSS5_21479620	-0.939538973453663	4.24732016348057	9.46266555912558	0.00278441586731803	0.0163329177614098
TSS5_18341069	5.56450449132361	0.305512717250619	9.48792365389538	0.00278462683360826	0.0163329177614098
TSS3_22617452	-2.32889205146645	0.81904383468286	9.46655356186145	0.00278748413698921	0.0163437278359112
TSS3_2645207	0.825443163651751	5.04555137081551	9.46038055653664	0.00278754926105344	0.0163437278359112
TSS2_6618947	-0.859474754755606	5.37910889878604	9.45524657402627	0.00279460275548752	0.0163819115842874
TSS5_16659844	2.79639368854752	0.780090618934311	9.46655965724238	0.00279607373724161	0.0163873622962817
TSS2_13586631	0.747130128270114	6.29481915085871	9.45278471335216	0.00279799162251608	0.0163954296255137
TSS5_18959169	0.891962643574214	4.52052698360653	9.44880594070331	0.00280347759414696	0.0164243977526702
TSS4_11201931	-5.09677851575609	1.2967551692263	9.47303731924396	0.00280500478055685	0.0164301662997298
TSS4_14790295	2.39485417344645	1.2904970364925	9.46489220670245	0.0028071809522271	0.0164397332771791
TSS3_3538841	0.993602275544507	3.99119825119285	9.45060519111043	0.00280942868509793	0.0164487989076341
TSS1_793016	1.18341884544645	5.0344134585469	9.44421946651923	0.00280981530063702	0.0164487989076341
TSS3_21229795	1.25900007277231	3.81594961484242	9.44113177487298	0.00281409031045325	0.0164684360772565
TSS4_8545188	0.716545906652291	7.33070444296709	9.44101119402463	0.00281425739523173	0.0164684360772565
TSS1_30044754	-1.62342799313725	2.1772781419927	9.4400677921286	0.0028155649899854	0.0164729046738269
TSS2_7510095	0.91388470486142	5.0217761374144	9.43529537197222	0.00282218941859894	0.0165084725059748
TSS4_17351341	2.70078243921789	2.68564903153439	9.43450810235668	0.00282328375058702	0.0165107595707543
TSS2_18369670	2.78894358752159	0.912805452670282	9.45949963295555	0.0028236708323791	0.0165107595707543
TSS1_5745070	2.66067211163508	1.40180773320648	9.43236882954137	0.00282625963488389	0.0165227066647082
TSS2_6935419	-0.949653316945702	4.62305083738206	9.42969300100392	0.00282998648281802	0.0165413010343907
TSS5_17927447	0.750772671794598	6.05986747718421	9.4281447231765	0.00283214522268327	0.016550724387981
TSS5_26732924	-1.06909577718643	3.83109628251537	9.42748827304088	0.00283306101596083	0.0165528818727265
TSS1_2475405	-0.83249663752938	9.45828575268484	9.42637989974215	0.00283460796970457	0.0165570354388475
TSS5_23407322	1.82990746860729	2.03558339479159	9.4322796287323	0.00283486539478995	0.0165570354388475
TSS5_21509560	-1.16929973505118	3.54882413182597	9.42246242049395	0.00284008260232503	0.0165843080305069
TSS3_4017252	-3.72376632889968	2.4497436651697	9.43342049597026	0.00284196200893246	0.0165920831919225
TSS4_12376243	0.811979854730247	5.29821406164594	9.41813708069155	0.0028461399430577	0.0166127504225312
TSS3_15207195	1.6808625991097	2.68130241715922	9.41780956852068	0.00284659914613857	0.0166127504225312
TSS2_17095579	2.7980421638012	0.859161807531446	9.43533915112154	0.00284818217167302	0.0166168217792658
TSS1_17367058	1.1127245586939	3.19480143514119	9.4351874663518	0.00284839420982627	0.0166168217792658
TSS1_4964425	-0.988072328834717	4.23438412239671	9.41561798223909	0.00284967393389857	0.0166210854661499
TSS1_5143685	-0.880468664451905	4.68210292603005	9.41435053481653	0.00285145372852787	0.0166264922234114
TSS4_2325003	5.47423941947218	0.848942814026156	9.42646008633957	0.0028516989931116	0.0166264922234114
TSS2_14175900	-2.1818064373873	1.3388880298712	9.41778989557743	0.00285514670975819	0.0166433893766328
TSS1_2994423	-0.871397845861714	5.14882558160598	9.40490903985206	0.00286474811050705	0.0166961445401241
TSS3_16732593	1.46148000762443	3.18269954147542	9.40413086056396	0.00286584671033439	0.0166993334479616
TSS2_5776289	-1.14980928741411	2.92959178529347	9.41491170576931	0.0028679304931472	0.0167082607010344
TSS1_824393	-0.736698543214541	6.77469006484665	9.40107780512727	0.00287016109968096	0.0167180397348795
TSS3_1697631	3.88140383829052	0.19248884859045	9.43123069858783	0.00287243239423161	0.0167280519604838
TSS1_18337516	-2.37214104515319	2.85613079155714	9.39818872371869	0.00287424996886596	0.0167354185362753
TSS1_23770228	-1.1364771342312	3.17535996475304	9.39757857629305	0.00287511427213243	0.0167367585053258
TSS1_21861554	-0.972829565223963	4.39724921556312	9.39724602491235	0.00287558546059539	0.0167367585053258
TSS3_20330734	-1.57900090258973	1.92951625125905	9.40566158254652	0.0028810008094575	0.0167647878943945
TSS2_10684191	-0.782317319479414	5.66975008424635	9.39307054325992	0.0028815084697792	0.0167647878943945
TSS5_8436376	2.65921323024888	2.66353071279409	9.38956749605337	0.00288648736784177	0.0167905295736367
TSS5_5266042	-0.757481101049066	6.23844171112298	9.38854467789272	0.00288794278505746	0.0167957694180709
TSS4_8054865	-0.673315713758354	7.93302739521617	9.38781623340811	0.00288897978741391	0.0167985742899876
TSS5_6330343	-0.831510864274013	4.97947606961177	9.38418159586551	0.00289415977024643	0.0168254636825442
TSS3_4029132	-0.941275332601825	4.57944688964232	9.38212348322164	0.00289709720120338	0.0168393079739044
TSS3_1002047	-0.886272943826915	4.84297118627089	9.38138073115234	0.00289815804886727	0.0168422414495966
TSS5_6495087	2.78788374426023	1.68598743558888	9.38063518299569	0.0028992232949023	0.0168450682114862
TSS2_8900386	-2.36996489754141	1.13394208868691	9.38616942683691	0.00289992983695528	0.0168450682114862
TSS5_22989648	3.88082211009793	0.264153591650743	9.40487053811345	0.00290031323365218	0.0168450682114862
TSS3_1884938	3.88507115672273	0.193808029923809	9.39505601394851	0.0029050725357518	0.0168689477512803
TSS1_28955637	-1.08996321037998	4.44943849236596	9.37622088714141	0.00290553879967896	0.0168689477512803
TSS5_15257779	1.54078907590052	2.29609585376194	9.38038035914729	0.00290820725180501	0.0168810452598707
TSS5_16281456	-1.0161325017659	4.23574110784931	9.37398899153949	0.00290873738288827	0.0168810452598707
TSS3_2379222	-0.851292930561979	5.61809146590827	9.37345767745765	0.00290949935942572	0.0168822320562347
TSS2_16747996	-0.986516795704689	3.81420648518648	9.37126478468157	0.002912646454709	0.0168972552850484
TSS1_29634680	2.1506358076091	1.55315570214465	9.37556095754302	0.00291511688179307	0.0169083479278566
TSS1_5066828	5.26984023255611	1.73849273491362	9.37455700962936	0.0029165583933986	0.0169134695188222
TSS2_7955246	2.82315613053966	0.657286171604547	9.39246827340103	0.00291801169792098	0.0169174510766249
TSS3_18494129	-0.694804775076662	6.86663351681332	9.36728828704551	0.00291836226345767	0.0169174510766249
TSS1_541313	-2.46009253550121	0.535023851288665	9.39809138819288	0.002919437339458	0.016920345026512
TSS5_14974032	3.01895454213608	0.908829636646475	9.37833212615523	0.0029199789686805	0.016920345026512
TSS4_16888343	-0.763785761478922	6.14088025904813	9.36320674740084	0.00292424114864993	0.0169418011678909
TSS4_16487417	-0.721695864584389	5.99120225829317	9.362113630559	0.00292581771265865	0.0169447351098694
TSS3_5561125	2.93067804999502	1.10626962378439	9.36808658255588	0.00292586665421216	0.0169447351098694
TSS1_28581134	-0.726693638690772	6.12275991095769	9.36165519852128	0.00292647915521222	0.0169450417317957
TSS2_18810812	1.73220472976047	1.98186169233291	9.38335787808142	0.0029310838926075	0.0169684598585037
TSS4_10498146	3.88323487462503	0.200659997815133	9.36864268094654	0.00293392930661163	0.0169816860076682
TSS5_6267078	-0.733269240723957	6.67682757833438	9.35490634657558	0.00293623459874503	0.0169917814549581
TSS5_15475535	-0.957217976235837	4.08167404828827	9.35104644803039	0.00294182921262225	0.0170200965652095
TSS1_20578281	-1.21158491377678	4.1269150237736	9.35075533152335	0.00294225161043726	0.0170200965652095
TSS5_6266922	1.04197147469771	4.13561865022791	9.34947405401127	0.00294411143744695	0.017026194889152
TSS1_27179609	2.43668528028482	3.77034699419789	9.34925446970721	0.00294443029536337	0.017026194889152
TSS5_23374874	-0.93259304860868	4.17738356808312	9.34827623091116	0.00294585122881463	0.0170284416362686
TSS2_11157205	-0.709731052613418	6.51359685937963	9.34821275295423	0.00294594345779517	0.0170284416362686
TSS3_2300718	2.02232880189592	1.85047794837116	9.34790769161424	0.00295509396894533	0.017078074553735
TSS3_692065	-1.3313014488491	4.13311056882598	9.34069939520131	0.00295688100093296	0.0170822489442295
TSS4_17828177	0.806081101027669	6.53945505122558	9.34065588980772	0.002956944456152	0.0170822489442295
TSS5_2916230	-0.829852768333888	5.09171903163328	9.33661244221112	0.00296284823150824	0.0171111514138795
TSS5_6921753	1.02049620196256	3.94406741909092	9.33645553952834	0.00296307756874762	0.0171111514138795
TSS4_15980692	1.21645458551755	3.10761704361236	9.34310733187252	0.00298018222140122	0.0172066459886927
TSS4_10828618	1.56578382809799	2.3077014008764	9.3420976377636	0.00298166187322547	0.0172119074546105
TSS2_4807250	-0.76296761580666	6.1161795557521	9.32089790332021	0.00298590902862465	0.0172331395299867
TSS3_16818540	-0.684311703556633	7.46482285912747	9.31948542225462	0.00298799090962905	0.0172418690389285
TSS3_17200273	-3.93225662959608	-0.303672299579428	9.34969925435193	0.00298951525373522	0.0172473786299988
TSS2_7943795	2.37525083319012	1.05148059645315	9.33579764795792	0.00299091138994802	0.0172521465946278
TSS2_13005591	-0.917356221316011	4.54674020078123	9.3228972805742	0.00299173982406539	0.0172536387530322
TSS2_313723	-0.872471327613232	5.28978606786762	9.31583284689583	0.00299338148348329	0.0172598193953398
TSS3_1071765	1.02043101298544	3.91109499648358	9.31225215024307	0.00299867576064422	0.0172870546467902
TSS2_14740373	3.00789728389753	0.696653432137505	9.32340827710839	0.00299997556221077	0.0172912561763283
TSS1_22946949	-3.37290140877887	1.10112723343055	9.30879854169809	0.00300379132483061	0.0173099548410743
TSS1_2563682	4.75411714600641	7.44321694214001	9.31209389734035	0.00300771459282062	0.0173292657942136
TSS4_18142084	-1.12826953995385	3.33569589650081	9.30478540464191	0.00300974703865836	0.0173376773010636
TSS3_2857926	-0.854337965382168	4.55632860383546	9.30183531899066	0.00301413293059427	0.0173596400793432
TSS4_10356007	3.71633132296777	0.791018085591927	9.30193304576029	0.00302281996169382	0.0174063618368462
TSS3_21293158	-0.684991817857986	8.19940931060784	9.29421735526462	0.0030254892212577	0.017417115944777
TSS4_7900374	-3.06283562330867	-0.06742919992428	9.32507788084118	0.00302583782932576	0.017417115944777
TSS1_23886104	-0.858143770038151	4.32471272726906	9.29264458995068	0.00302783929988472	0.0174253244998877
TSS1_5522619	3.03851564451287	0.67477003860067	9.29800134081652	0.00302868601371043	0.0174268855316726
TSS4_7511566	-1.13205839219759	3.58287803843117	9.29109428565333	0.00303015766820717	0.0174320411600148
TSS3_4600625	3.71746414747895	1.07153054578887	9.30195465484192	0.00303183688963652	0.0174383887044373
TSS3_22244061	-1.0509822255025	3.95622100911857	9.28374644485617	0.00304117088618226	0.0174887538826923
TSS1_5727616	-0.750576701097086	7.08006661680818	9.28142969216847	0.00304465191774853	0.0175045403841817
TSS3_17449336	-0.707691636268211	6.65538915573657	9.28115022390472	0.0030450721112132	0.0175045403841817
TSS5_2429942	0.985232218549998	3.75494357894883	9.29213782973107	0.00304653292720021	0.0175096140888981
TSS3_14320990	-0.795178905579557	5.61434703865193	9.27917220541999	0.00304804787228665	0.0175149969101436
TSS2_9047609	-1.14197022269854	4.48884908367604	9.27844514065811	0.0030491424369992	0.0175179625155847
TSS3_5439676	3.35894520124201	0.641586088034525	9.28031542166315	0.00305521947847581	0.0175495469398109
TSS2_8097581	-1.41234618849152	2.37826115032613	9.26950592598788	0.00306263338628315	0.0175887970485137
TSS5_641974	-0.800387808592827	5.63347532280128	9.26838231197996	0.00306433350204695	0.0175952240126067
TSS1_29715069	5.55971880824735	-0.128536552950839	9.28020236136951	0.00307383674303845	0.0176431043273772
TSS1_26863418	0.81359655457931	5.50582826849093	9.26180321420346	0.00307430784315924	0.0176431043273772
TSS5_25692586	1.4250404260211	3.31303760244267	9.26172934646412	0.00307442002230853	0.0176431043273772
TSS1_26512460	1.96547795061366	1.57470367414587	9.27845216203381	0.00307648571247179	0.0176516136473633
TSS3_4337753	0.820535961501128	5.14978878914059	9.25989420881276	0.00307720831427614	0.0176520813345643
TSS2_10850532	-0.678422572040718	8.57716542808542	9.25954905332749	0.00307773303326948	0.0176520813345643
TSS4_10018181	0.71444493430626	7.09634284223615	9.257152850832	0.00308137839272161	0.0176696424667276
TSS4_16548651	-0.704785334153852	7.91824556067606	9.2560502008393	0.00308305736508051	0.0176734445339299
TSS3_3730942	-0.848129750568731	4.44531906832894	9.2557417418846	0.0030835272160784	0.0176734445339299
TSS4_9908781	3.01632229318034	0.636260617821596	9.28642141739074	0.00308379225695226	0.0176734445339299
TSS4_1104578	-0.702077151080516	7.40683652663966	9.2529923262936	0.00308771846282225	0.0176925975798763
TSS2_12646037	-0.697688313920786	6.32761364270183	9.25103806410243	0.00309070115689081	0.0177063380881809
TSS3_17228730	-0.755519969526925	5.25740780811684	9.26253939498298	0.00309129130528298	0.0177063693205758
TSS3_7134986	-1.53797985869353	1.97666902149858	9.25392080367771	0.0030952672948083	0.0177242120691849
TSS5_18888061	0.842792820244009	4.84240971127513	9.24784763024387	0.00309557697830199	0.0177242120691849
TSS1_460704	2.48866723417157	3.85136535705405	9.24738974555399	0.00309627740043157	0.0177248711752872
TSS5_25415507	-0.750860246535983	6.36201534709555	9.24694085271005	0.0030969642272848	0.0177254522197818
TSS4_12612539	0.891541014763832	4.81316741610268	9.24579270081324	0.00309872167153263	0.0177321595576385
TSS5_20395789	3.83742038063633	0.399025972356249	9.27595691705114	0.00309967809318103	0.0177342814464011
TSS5_7603455	-1.12654301276544	4.18161794209692	9.24295125452801	0.00310307544088302	0.0177503652391879
TSS5_25908332	2.28934214235415	1.63404278975132	9.23891226712166	0.00310927504266377	0.0177824695216217
TSS5_23236577	-0.92961385502097	4.16786986839993	9.2374255446783	0.00311156030345497	0.0177921791294424
TSS1_25669038	1.12927968276493	3.501043039902	9.23386617331796	0.00311703853709416	0.0178201393276992
TSS3_8636024	-1.02445502529758	3.94994333452785	9.22626679800968	0.00312876823330107	0.0178838218967641
TSS5_18742636	5.55725368036475	-0.13623474116677	9.26237842291832	0.00313054127620357	0.0178905796314914
TSS5_7636565	-0.884096728435789	4.40729084706154	9.22446928519151	0.00313154939411915	0.0178929642079453
TSS5_22468572	1.68593091525895	1.97155088312808	9.24808864620999	0.00313248707654923	0.0178949455082325
TSS5_26572637	1.07589038048644	5.46433448435647	9.22344440078856	0.0031331362702259	0.0178952783235102
TSS1_5885117	-0.77827204233246	5.18121928022425	9.22004557388106	0.00313840480039747	0.0179219899246533
TSS3_1010470	-1.27450567065507	4.15589056121689	9.21697381101859	0.00314317424856821	0.0179458419625549
TSS4_15180623	1.95560083019545	1.97829025840984	9.21556606806376	0.00314536252545334	0.0179521133978249
TSS1_3180796	2.32363881795214	1.69135803043289	9.22104451900618	0.00314591196552011	0.0179521133978249
TSS3_3549634	3.89436811945599	0.0748783867285344	9.24526699355974	0.00314675914932133	0.0179521133978249
TSS4_13807905	-0.746942625091227	5.85382847083374	9.21367927044502	0.0031482979497403	0.0179521133978249
TSS1_20849073	1.9370666300621	2.09214479166996	9.22541016378764	0.00314840372722613	0.0179521133978249
TSS2_13539783	-1.48839676257662	3.70909739645781	9.2127388584526	0.00314976207541332	0.0179521133978249
TSS4_9421766	-1.09177462356119	3.33165501447188	9.22451501285013	0.00314979408630047	0.0179521133978249
