logFC	logCPM	F	PValue	FDR
TSS2_13632672	1.17475806465928	2.07783542679807	5.06959677585122	0.0268629169143503	0.0783744956758365
TSS2_15993849	2.65457932678765	-0.0302855492352136	5.0736626396879	0.0268633395463167	0.0783744956758365
TSS5_6371654	1.63087871690148	1.2117258923324	5.07577039879473	0.0268635509625078	0.0783744956758365
TSS3_20225483	-0.889046585281062	3.12785241792618	5.06560542422586	0.0268641569565493	0.0783744956758365
TSS4_69826	-0.698993726362501	3.86265228823808	5.07103935915103	0.0268713971799099	0.0783880667372325
TSS1_19267042	-1.75059336383336	0.50676946419493	5.07490181505167	0.0268762228165056	0.0783945921356423
TSS3_6805631	-0.90780771320653	3.03563039588734	5.06450803618503	0.0268802265125619	0.0783987190099115
TSS3_799593	-0.901531566472841	3.4606727917305	5.06432341420702	0.0268829310171203	0.0783990562395467
TSS1_23274248	-0.782299647148706	3.80725267829426	5.06199291186189	0.026917095049443	0.0784911304171672
TSS1_3038333	-1.25042902906327	1.98060095346163	5.06385534058045	0.0269469820424359	0.0785707160784793
TSS3_1423579	-0.853355086333494	3.49863015297513	5.05897657661378	0.0269613813497944	0.0786051325133172
TSS2_12594590	-1.05148716058614	2.26583516067998	5.06268628214817	0.0269641333321618	0.0786055881495818
TSS2_18202724	-0.506407293945663	7.63096872433257	5.05820084515832	0.0269727832305372	0.0786205201885776
TSS1_4389752	-1.30510220372593	1.90530589079638	5.06192726535189	0.0269752750821969	0.0786205201885776
TSS2_17648954	0.715649175510287	3.98849490316648	5.05791104706591	0.0269770440603477	0.0786205201885776
TSS1_17432592	0.596814042225856	5.40903819248616	5.0570896094894	0.0269891253290671	0.0786481603483584
TSS4_16277430	-0.580473848196857	5.21626674131627	5.05690069707935	0.0269919045631559	0.0786486910310834
TSS4_10414269	1.0725545948997	3.3275334780116	5.05602798935286	0.0270047475654634	0.0786785424788269
TSS3_3092083	2.94148482982277	1.02132508667239	5.05513045731137	0.027017962640805	0.0787094721165463
TSS1_7401326	1.37071009146844	1.66469970966068	5.05640735023638	0.0270274779831203	0.0787296186766865
TSS5_26519242	-1.21649351858433	11.0991772496676	5.05396756316325	0.0270350950407736	0.0787442322900593
TSS5_26578821	-1.44083197077932	1.62833062777007	5.05330891777865	0.0270448036732051	0.0787649345677698
TSS5_20532784	-0.913831319911373	2.82959691243009	5.05477208691477	0.0270515651994684	0.0787770505755844
TSS5_2956631	-0.970786728800975	3.02176654787211	5.05051640261928	0.0270860072330173	0.078869765099756
TSS2_12083311	-0.682112867490597	4.02854783691807	5.05341695886824	0.0271005340084519	0.0789044775865734
TSS3_19367010	-0.89114123920792	3.49312399596119	5.04837054821217	0.0271177144931284	0.0789469090555092
TSS5_26017231	0.853119405289818	3.41696024137041	5.04942739090089	0.0271304506538054	0.0789763949965577
TSS1_25176198	1.20162373431759	1.87653571683132	5.05304546087589	0.0271356905166666	0.0789789805476244
TSS4_12456700	-1.2641307185304	3.99537872658922	5.04709674192361	0.0271365549185362	0.0789789805476244
TSS1_26105082	1.04250403835168	2.63432893019401	5.04867116645884	0.0271416318745023	0.0789861654867916
TSS5_23211618	2.34660826598026	0.502711216174162	5.04825476220137	0.0271477907393273	0.0789964972575236
TSS5_3914409	-1.06849771854918	2.55673588600674	5.04585517200419	0.0271549318916713	0.0790096850956459
TSS1_10513173	0.773329435569578	4.50070289057553	5.04431981434724	0.0271776755681831	0.0790607054794311
TSS4_14345850	3.072169779915	-0.19563042932279	5.05020321530167	0.0271776886055172	0.0790607054794311
TSS4_12512685	0.637341234300142	4.47665254869477	5.04391693584885	0.0271836468601821	0.079070442595994
TSS4_10477368	0.516516948247855	7.24830889539039	5.04271967567505	0.027201400339757	0.0791144839117232
TSS1_22380149	3.06251915296077	0.220340747961265	5.047345437803	0.0272199856750531	0.0791537201570141
TSS1_1226588	0.568263118976332	6.11848950009905	5.04145827064776	0.0272201182747794	0.0791537201570141
TSS5_5370822	2.10607029012714	0.334862389999802	5.04714186236208	0.0272230013926765	0.0791545032332619
TSS4_14447448	1.16085989480307	2.23784834538453	5.04418113478907	0.027237169206054	0.0791880947644904
TSS3_824741	1.80765183185053	1.36751846907721	5.040706315991	0.0272596938187081	0.0792459736883878
TSS5_17630531	1.22080054024694	3.51292853652289	5.03801463338193	0.027271287767832	0.0792720682926911
TSS5_320952	-1.37251713476409	1.34700735574605	5.04244001129161	0.0272927521335545	0.0793268464210031
TSS5_25670702	0.908901132654631	4.07122053681528	5.03572549306554	0.0273053588064392	0.0793558714717273
TSS5_13525751	-0.668609141085597	4.82311818259981	5.0351614124287	0.0273137613764976	0.0793666647452628
TSS2_495573	0.694378603040561	4.43398773437688	5.03512429999852	0.0273143143009322	0.0793666647452628
TSS5_19274894	1.62546513843705	1.65311479688391	5.03473471856226	0.0273201192469933	0.0793759158741916
TSS2_2895005	-1.42448205735249	2.12758396843297	5.03452845312633	0.0273231932278899	0.079377231439005
TSS5_9445493	-0.530069542714351	5.56501254862926	5.03253584697881	0.027352907981725	0.0794559340441801
TSS1_3412789	-0.687559812573781	4.98948446707685	5.0318078283685	0.0273637731026409	0.0794798715583421
TSS1_24011105	4.52452686162087	0.898734159321878	5.03509378581618	0.0273723206474582	0.0794970735750434
TSS1_20256755	-2.71864037265853	0.180960923929366	5.03279142251824	0.0273775544571548	0.0795031194819763
TSS4_14059999	-0.755110462616803	4.17034330345188	5.0307443420251	0.0273796530422194	0.0795031194819763
TSS1_10053112	0.5332894444571	6.02770685714504	5.03041653525625	0.0273845498094268	0.0795061027677696
TSS1_17921669	-2.04010958034284	1.51591097666482	5.03418126514962	0.0273859313136283	0.0795061027677696
TSS2_426007	4.50423868466864	0.648539675703961	5.03532570370359	0.0273986514862877	0.0795354067253882
TSS3_18040796	1.15551662382057	2.83512938912327	5.02757405465728	0.0274270496225376	0.0796102121843484
TSS1_5027522	2.27334073151891	0.372341625590757	5.03307747406573	0.0274322078123329	0.0796175531129844
TSS4_12731822	1.30673546295473	2.25414400099809	5.02703625924006	0.0274350984174682	0.0796183119670523
TSS5_5006882	0.609287514722091	4.70599627242095	5.02668918865295	0.0274402941005346	0.0796257595100124
TSS2_8974485	0.669012974709526	4.51036850935037	5.0261861135239	0.0274478270388215	0.0796399871818178
TSS2_17882622	1.70984232733601	1.76255776485358	5.02467998569363	0.0274703925738716	0.079697825092408
TSS2_13974331	3.14525226333114	-0.122140292769963	5.03196781934749	0.0274793056650668	0.0797160468871747
TSS5_5758880	-1.50272598255082	2.90697843944262	5.02223593631782	0.0275070523426603	0.0797888952196152
TSS1_27673289	2.37700670324139	0.0927227726470131	5.02752610344876	0.0275152524885397	0.079796820561282
TSS3_19325681	-0.782745294907227	3.8496271852925	5.02153212555471	0.0275176188349104	0.079796820561282
TSS2_15988656	-1.9863345385431	0.38478133093452	5.02533571181623	0.0275182392371838	0.079796820561282
TSS2_11168449	-0.692922485043146	4.47013001930642	5.02135193758611	0.0275203247347366	0.079796820561282
TSS1_7004375	0.508952402746684	7.57051750961697	5.02116886061069	0.0275230743078107	0.0797971526341247
TSS5_79716	2.0205783366481	0.636703564980377	5.02466057105928	0.027528365491349	0.0798048527833164
TSS4_13782185	-1.7001646096601	1.02703524418584	5.02437278417189	0.0275326831299531	0.0798097294174759
TSS1_1669398	-0.79257748096116	3.68059918079235	5.01875963028253	0.0275592848808837	0.0798791944915582
TSS1_21181630	0.834972859926062	3.00629879158117	5.02609198675669	0.0275673074068795	0.0798883274579966
TSS2_15092235	1.96858636435625	0.754079838424689	5.01995186067294	0.0275698983241188	0.0798883274579966
TSS5_853364	3.06326739651492	0.506774676493819	5.0199218190623	0.0275703500400727	0.0798883274579966
TSS1_24920868	1.705585018648	0.990356650408909	5.0250565387115	0.0275828461572105	0.0799168896076163
TSS2_15406605	-2.44997617317755	1.98220914131509	5.01667276249826	0.0275906911678842	0.0799319717437136
TSS2_8900386	-1.65170968379903	1.13394208868691	5.01813515990556	0.0275972289703358	0.0799381781628277
TSS4_13475298	-3.74647502810435	5.53641450769045	5.02001749035445	0.0275981128914693	0.0799381781628277
TSS1_14296191	-0.759977785142173	3.67089126811273	5.01209268377104	0.0276597520319748	0.0801090542066078
TSS2_12612489	-1.6100587024337	0.796731832344758	5.019225510553	0.0276705247923571	0.0801233469934994
TSS5_7270502	-1.88063299122857	0.986414717531132	5.01131136638556	0.0276715514297226	0.0801233469934994
TSS2_6493352	-1.15497620980367	2.02756661102219	5.01896876603443	0.0276743921359504	0.0801233469934994
TSS2_405940	-0.927272044961874	2.60922281221346	5.02099130202408	0.0276752702688638	0.0801233469934994
TSS3_4379839	1.58046052261751	1.64557945999759	5.01069584024698	0.0276808508165957	0.0801318425847403
TSS5_26318974	2.72201876239298	0.232704233396988	5.01229903171621	0.0276852227982086	0.0801368382716643
TSS1_6315651	2.6547687416438	0.109679422463601	5.01790859097989	0.027690367628876	0.0801440698561838
TSS4_6458069	-0.791174193528832	3.55056966594062	5.00977293914221	0.0276948002394528	0.0801492388810539
TSS2_12881479	-0.903835958469733	2.87579205921121	5.00768728387432	0.0277263518528871	0.0802328822896303
TSS1_26153909	1.20798172106521	2.00228606365028	5.00812556970046	0.0277483302327236	0.0802888099023094
TSS4_13099721	1.35765524504402	1.86607677437407	5.00719934746523	0.0277623564177613	0.0803217196330434
TSS2_11037407	-2.2706322960285	8.03796020654728	5.00490893130097	0.0277684417163125	0.0803280844321845
TSS5_7277308	-0.644399323143345	4.80801857892387	5.0048152889324	0.0277698615038318	0.0803280844321845
TSS3_21799325	1.11670581195443	2.38757974188394	5.00449063956753	0.0277747843705839	0.0803346509163698
TSS5_23096163	-0.68814774549679	3.88037205770275	5.00300032811108	0.0277973947907698	0.0803923700170834
TSS2_8847305	1.42847160537378	1.47622628126967	5.00839318580449	0.0278035163403986	0.080402305654535
TSS5_25698966	-0.727053302487994	6.30661171904164	5.00242423253532	0.0278061403137056	0.080402305654535
TSS2_7535923	-0.593350607680538	4.9537106960512	5.0014636480349	0.0278207291256675	0.0804368092526817
TSS1_12358164	1.49665497664701	1.46415137637773	5.00278521129831	0.0278293049279223	0.0804539227811237
TSS2_9550099	-0.830711835075617	3.22252276839197	5.00062615373192	0.0278334551331198	0.080458239957643
TSS4_13333495	0.499344934756269	7.71491380135068	4.99823525563201	0.0278698195928635	0.0805556692498507
TSS3_3711565	-0.707059930856967	4.65854106470687	4.99725338844374	0.027884767923384	0.080591184102294
TSS1_1059471	1.17607500414888	2.30977540381044	4.99511236513496	0.0279173931764388	0.0806777762727451
TSS1_19671046	-1.49537792654378	1.63228886828674	4.99485820717831	0.0279212687612899	0.0806812768986777
TSS5_25666191	0.49298713728787	7.86749744696188	4.9915518843526	0.0279717379645248	0.0808194008949246
TSS2_16287958	0.535249281396314	6.33352798518017	4.99049232988832	0.027987931933028	0.0808584757420232
TSS4_8513953	2.2600112460698	2.84487844830202	4.98811321113132	0.0280243300150791	0.0809559082177468
TSS1_6017954	-0.78314209907209	3.35879076627656	4.98773367862718	0.028030141112915	0.08096497170187
TSS3_7489194	-0.610979857879206	5.14532001612903	4.98736159762176	0.0280358393592749	0.0809731800800398
TSS3_1396215	2.61416621799779	-0.113449102266063	4.9970393126303	0.02803833062508	0.0809731800800398
TSS5_18867816	0.967708505012059	2.5495584576882	4.99263164256305	0.0280741705934894	0.0810689528065835
TSS1_24541855	2.10956982022133	0.218400942966017	4.99193872746467	0.0280847708950292	0.0810918303789253
TSS1_3324597	1.82128865165414	1.00203246825483	4.98731692762281	0.0280946716652815	0.0811126839584059
TSS2_1585690	1.35611382560838	2.74795541013	4.98225744989657	0.0281141310680298	0.0811611278487272
TSS1_18318596	-2.40339190021417	1.14493917257723	4.98139051580847	0.0281274518407754	0.0811918429219523
TSS2_1140159	4.4570368125556	0.347576740426722	4.98381638319727	0.0281483861259342	0.0812445269778559
TSS5_25292432	0.575117958213203	5.40033269363767	4.9784531064374	0.0281726360182092	0.0813067698979728
TSS3_929915	-0.736492424681036	4.09880074288313	4.97714054668	0.0281928511024697	0.0813573575315503
TSS2_10421774	-0.890145676131216	3.35287753206788	4.97694542576539	0.0281958575245268	0.0813582804588132
TSS1_24677294	0.662091691483958	4.16068693462646	4.98225542329818	0.028202504859446	0.0813697079514675
TSS2_16196113	-1.11819189493058	2.06929457978344	4.97718465982725	0.0282209743973896	0.0814152393708821
TSS1_23883439	2.39172498933126	0.135031430125628	4.98053289900302	0.028229011327004	0.0814306677477292
TSS5_1606609	-0.689629703763564	4.40620086662703	4.97443015957188	0.0282346431770792	0.0814391560464319
TSS1_25964490	0.653546552435069	4.6867525258872	4.97395157975036	0.0282420293276805	0.0814527022981094
TSS5_16836831	0.616947296405676	4.71045342943583	4.97363627519511	0.0282468966925682	0.081458982243695
TSS3_22348570	4.58353392650729	-0.30842514040128	4.98301350566378	0.0282532748808515	0.0814696175220744
TSS4_7992309	1.69195959998217	1.08062995506345	4.9801256583101	0.0282661435208807	0.0814989645094573
TSS1_6099052	-1.05554799429011	2.61404824740912	4.97135267959895	0.0282821751747754	0.0815347094321627
TSS3_6783439	3.01431974203786	0.410628814427689	4.97304632308288	0.0282848346908825	0.0815347094321627
TSS3_11647820	2.07754160388267	0.910056323204644	4.9728689282898	0.0282875755620706	0.0815347094321627
TSS5_13949084	1.05280349442066	2.4478622596743	4.98067314808986	0.0282893105704103	0.0815347094321627
TSS3_8574177	-0.736642263533274	3.96835090569599	4.9706466199921	0.0282930922982489	0.0815378486931738
TSS3_2088126	-0.51853624944913	6.30865279836514	4.96952101642317	0.0283105056676959	0.081574112838355
TSS2_5542736	1.06644500103596	2.52951080019775	4.96935971873065	0.0283130019140598	0.081574112838355
TSS5_5679980	-1.1709406323308	4.43064494523915	4.96931093779561	0.0283137568947577	0.081574112838355
TSS3_7993437	-0.890231791446962	4.45587320719122	4.97066864718852	0.0283215948342235	0.0815846589833703
TSS1_3637177	-0.859321182459829	3.72422366481709	4.96872639314021	0.0283228055308976	0.0815846589833703
TSS1_6672572	1.41815377029988	1.55448254271114	4.97200973212788	0.0283303591186922	0.0815986556202545
TSS3_7644378	-1.14373489050545	2.51084441514717	4.9669234301751	0.0283507343595672	0.0816495757119137
TSS4_6873541	-1.16113826617976	2.35796003268534	4.9641429253712	0.0283938630692248	0.081766009445163
TSS5_19156118	-4.13210699972884	1.41711787045082	4.96577472027649	0.028397417114919	0.0817684684312153
TSS3_385035	1.66301197170587	1.12543330393212	4.96744756296504	0.0284312354886435	0.0818519932099592
TSS4_16680384	-0.600804359768867	4.76743538428292	4.96169888518945	0.0284318302868131	0.0818519932099592
TSS1_788201	1.69917814652597	1.32686966148125	4.96247394728787	0.0284486779800737	0.0818927105770504
TSS1_6463994	0.536908474365222	6.31849543307326	4.96009240664061	0.028456815625348	0.0819083497369464
TSS5_6495424	1.06113173574489	2.65030930749651	4.9593060436387	0.02846905430623	0.0819357889712566
TSS3_579447	2.11923096962039	0.473718246949079	4.96460739563316	0.0284753308291695	0.0819372323530661
TSS1_7894377	2.95703117061759	0.685652718426736	4.96257574059348	0.0284766596427108	0.0819372323530661
TSS3_19452138	0.752281048410228	3.71301803776358	4.95875249007673	0.0284776729688611	0.0819372323530661
TSS1_18734087	2.40945713798911	0.0191587618013137	4.96595594391474	0.0284853399767813	0.0819515058442778
TSS5_763881	-2.58905992004057	0.346716892312233	4.96033685612002	0.0285114973575403	0.0820167982124865
TSS4_10095056	0.586989606850294	5.52862122848012	4.95645642927159	0.0285134514936122	0.0820167982124865
TSS4_7042608	0.541622573815234	6.00339974247318	4.95497468293015	0.028536566209891	0.0820754900307845
TSS2_10757800	-1.98290441108384	0.457540886197108	4.9597986752877	0.028550154675487	0.0821067743625615
TSS1_10074130	-1.9743807180146	0.807468232731995	4.95665736614095	0.0285991461792201	0.0822398579190315
TSS4_10212005	-1.82562347900666	0.404408190198991	4.96047551673657	0.028602338660472	0.0822412287936835
TSS5_25928838	0.575144411776902	5.34613818131642	4.95013813961549	0.0286121529427132	0.0822616374787984
TSS2_10727198	2.13402392868109	0.272296778233369	4.95448695637358	0.0286330477489413	0.0823138964288198
TSS3_481974	-0.530193932463775	5.95254065761327	4.94711406619183	0.0286595217834935	0.08238218302511
TSS5_4263493	0.681237092421167	4.84189949664009	4.94625461123452	0.0286729993869904	0.082413101787797
TSS1_25941675	-0.838972204467726	4.27284969001708	4.94432453020018	0.0287032905901728	0.082492336428035
TSS3_8923073	-0.658671446477253	4.3849588563133	4.9437342520415	0.0287125613469818	0.0825111496745728
TSS1_20259866	-0.547294701326623	5.98294290145398	4.94271671323683	0.0287285500053372	0.0825393701599348
TSS5_2389237	4.58313813545628	-0.113834373507443	4.95233646198608	0.0287295173272953	0.0825393701599348
TSS5_22264166	1.55285132808422	1.39995677750744	4.94632481402695	0.0287305584273643	0.0825393701599348
TSS3_9952028	0.614953205158985	5.2256248465115	4.94091073417282	0.0287569507357905	0.0825998804906568
TSS3_22964641	-0.638351700789754	4.37782290583068	4.94090275716445	0.0287570762478286	0.0825998804906568
TSS1_2873492	-0.66108872080487	4.18296406368831	4.94001291945235	0.0287710808015342	0.0826322685805065
TSS1_4001078	-1.83103077452939	0.512666551184252	4.94606839055875	0.0287960354775886	0.0826960969528511
TSS4_12869798	1.52944921265459	1.35724326601671	4.93990415090355	0.028801826375979	0.0827037089643776
TSS3_8079622	1.64190842575695	1.29588527275071	4.94164313368379	0.0288041481506882	0.0827037089643776
TSS2_1123035	-0.719351860502184	4.77681984787904	4.93506661431808	0.0288490593144913	0.0828217004810439
TSS4_16193284	0.563631675329889	5.38358580769916	4.93496192088134	0.0288507122271417	0.0828217004810439
TSS1_22261892	0.754396390306358	3.93135706357195	4.93315958075088	0.0288791835454846	0.082893730699227
TSS1_20236862	3.07215806985868	-0.0583172650067309	4.93674981378325	0.0288812783610456	0.082893730699227
TSS3_1799840	-0.545608541006019	6.27619828836	4.93274285663847	0.0288857707194178	0.0828987675034239
TSS5_22075283	-1.58955459391827	0.951103679681387	4.94017112776406	0.0288888560413592	0.0828997657064797
TSS4_5286246	-0.848559144918564	4.27450341899131	4.93237435793143	0.028891596920153	0.082899775396342
TSS5_2565723	4.45752424856436	0.477768241153461	4.93541261759357	0.0289023938160584	0.0829228983355468
TSS2_15033599	-2.91383016180944	2.46660725436253	4.93328551343623	0.0289062673747439	0.082926155258561
TSS3_17656161	3.03321759794808	-0.0101277199888438	4.9346460823589	0.0289145054394132	0.0829363854106708
TSS2_13475048	0.636531659341756	4.85796186856009	4.93087530196732	0.0289153108069168	0.0829363854106708
TSS1_23727889	1.40172689762602	1.77070188237879	4.9305653391429	0.028920216750248	0.0829426009894651
TSS1_22573199	1.72452055401333	1.09964898485139	4.93203226748744	0.0289558454726599	0.0830369193606591
TSS3_20878836	1.36569902317256	1.74517950003115	4.93296991293031	0.0289714580828933	0.0830728962556231
TSS4_17437021	-0.779189198424233	4.04612931887089	4.92717863565937	0.0289738774312945	0.0830728962556231
TSS4_6528173	0.597096999261664	4.95598759017688	4.92598524423688	0.0289928112967208	0.0831193131211394
TSS1_8027296	-2.15765108676877	-0.181720631612364	4.93491135885188	0.0290038202904033	0.0831430035833287
TSS5_21817366	0.686447356826697	4.2841670835399	4.92483576905544	0.0290110608135606	0.0831558878009517
TSS1_4594250	0.688265521584215	4.72669629761873	4.92417377967141	0.0290215763443447	0.0831781560132301
TSS3_3963962	0.878309412268366	3.1290910627963	4.92316982550314	0.0290375316134042	0.083216009259839
TSS3_19391402	0.962909196157864	2.83275418980548	4.92265486856335	0.0290457191393511	0.0832302290095126
TSS1_19708061	-0.898873634853058	2.79262341679262	4.9242385252009	0.0290496777398635	0.0832302290095126
TSS4_16528870	4.50751123192904	-0.122412156039415	4.93169433562195	0.0290547655025813	0.0832302290095126
TSS1_738013	-0.73456749426124	3.93247291087696	4.92207418108758	0.0290549546815701	0.0832302290095126
TSS2_16649492	-2.10175207691771	0.785887560477803	4.92570133173595	0.0290562355476197	0.0832302290095126
TSS4_18084202	-0.534009021009214	9.29279130992192	4.92035806416325	0.0290822668684374	0.0832969154995641
TSS3_18702865	1.54706982725427	1.6794457067347	4.91958452259881	0.0290945867695519	0.0833243210840117
TSS1_9099759	0.57674674316002	5.48738174454627	4.9158950278173	0.0291534241664847	0.0834796599376772
TSS1_12074099	-0.569842836165717	5.5665133716356	4.91572667502313	0.0291561119445335	0.0834796599376772
TSS5_20466487	2.16937579781294	0.469798269756509	4.92324111316681	0.0291570968253083	0.0834796599376772
TSS2_1140186	0.510073992580522	7.37522559065603	4.91513310714938	0.0291655904436436	0.0834875930099165
TSS5_22741034	-0.779474663041167	4.23351595428568	4.9150854662803	0.0291663513474287	0.0834875930099165
TSS5_24759036	4.50714811775176	-0.59639586536695	4.92455665680284	0.0291681383629402	0.0834875930099165
TSS1_26178040	-1.412623555602	1.42102752303104	4.91744423774979	0.0291877241882287	0.0835357576403109
TSS5_17963403	-1.38446562928747	2.597179805338	4.91148290453034	0.0292239512915598	0.0836315362844742
TSS3_21138955	0.914292137460817	3.84934611563855	4.91119361046443	0.0292285819320951	0.0836368843097077
TSS4_13163934	0.627577683042195	4.49374703163285	4.90966106304778	0.0292531259318982	0.0836992075392737
TSS3_17506054	-0.77746662345878	3.99138937886327	4.9088274833492	0.0292664850282488	0.0837295197081207
TSS5_18359670	4.4562104278395	0.00517128462726018	4.91234715196596	0.0292997897491992	0.0838168839009069
TSS2_1527016	-0.498234512687241	6.92757865640454	4.90552065105416	0.029319544710412	0.0838654739270243
TSS4_5803817	4.45929703655791	0.84142706234698	4.90667766358621	0.0293302068557621	0.0838809184780277
TSS3_2392332	0.647607405599881	5.91380982855764	4.90483794523221	0.0293305117515453	0.0838809184780277
TSS1_16923560	-0.545532698575403	6.05013462687477	4.90456897719035	0.0293348336707915	0.0838809184780277
TSS3_1258700	-1.0495279689354	2.79966867639214	4.90449492103117	0.0293360237625332	0.0838809184780277
TSS4_6263125	-1.13464295439803	2.38399941943841	4.90375319590158	0.0293479462043111	0.0839070859993537
TSS1_27304654	1.96673101077757	0.811820890323584	4.90987611215413	0.0293707206667203	0.0839642720617665
TSS2_12804977	-0.56035163115177	6.7350417104733	4.90128858062045	0.0293875992058563	0.0840045938031855
TSS5_763246	1.55152497869943	5.52185553836031	4.90100007452411	0.0293922446729	0.0840099429381247
TSS1_27312541	1.8313532332097	0.669399587916027	4.90591658893778	0.029402975789488	0.0840326836384545
TSS4_9450217	3.06201832873524	-0.156519554939656	4.90359701723146	0.0294096513689735	0.0840438305564427
TSS2_9497633	-0.538200121765826	5.73789115737615	4.89820161347831	0.0294373453817092	0.0841150339870071
TSS3_5493580	0.575658772766816	5.14352025124759	4.897487937605	0.029448858909956	0.084139993807925
TSS5_26018312	1.33439532347574	2.0818852861685	4.89881938122764	0.0294566700827806	0.0841543717091363
TSS3_6823506	0.893428628252714	3.62909220008574	4.89606604612128	0.029471812122792	0.0841896883798236
TSS2_12378381	0.513936793547028	7.6388223310626	4.89449064634402	0.0294972655477716	0.0842544512906213
TSS1_22741599	1.08971364576323	2.53456113382349	4.8978693646819	0.0295019705429286	0.0842599428417906
TSS2_10267386	0.543521527732822	5.96916597070544	4.893812068851	0.0295082363774655	0.0842698908165586
TSS2_11081278	0.538770734890486	6.14023402960814	4.89257703347811	0.0295282147933543	0.0843189937375907
TSS3_8646862	1.91410056998569	0.840943081207894	4.89585853450792	0.0295344543239472	0.0843288591638784
TSS5_23063942	3.03539691787742	0.0868193768275006	4.89372913408156	0.0295388960832585	0.0843335900904418
TSS1_5249607	0.656791799560305	4.49984921330551	4.88957528182631	0.0295768321629826	0.0844339374426472
TSS5_16810801	0.974753393307183	3.3423991289646	4.89105772683765	0.0295821464605012	0.0844411482009008
TSS4_13174484	-2.59325853527371	0.6564946378202	4.88900956641836	0.0295860041867	0.0844442002625669
TSS3_1766981	-3.0968696544119	-0.585625830035671	4.8962419321099	0.0295903604509549	0.0844486745392769
TSS5_17591481	-1.02369419449284	2.23477944390119	4.8879279123728	0.0296035495997608	0.0844783539888386
TSS3_6668349	1.608807196582	2.87380103714653	4.8874168668291	0.0296118430639043	0.0844940585606533
TSS1_26728517	-1.44480810736368	1.32205657477584	4.89061820309481	0.0296192873378993	0.0845073373331077
TSS3_4912306	2.57661040372319	0.456079178800907	4.89234087295643	0.0296220834643667	0.0845073531372037
TSS3_19648902	-0.576671564792929	6.74432942919804	4.88548197515861	0.0296432656534838	0.084559022643926
TSS5_19825137	-0.872276153386653	2.84655894394214	4.88713488292033	0.0296457795928594	0.084559022643926
TSS1_6698593	2.03161982012064	1.28179031504818	4.88486489347442	0.0296532944839997	0.0845681414532591
TSS5_5168637	2.01228890985889	0.482311306816147	4.89227691629237	0.0296545617703714	0.0845681414532591
TSS2_15998989	4.4817626613775	-0.038009956188466	4.89025121716374	0.0296874188644406	0.0846538705717376
TSS3_16979074	-0.765338771249826	4.67303494557031	4.8815480777965	0.029707261197435	0.084702475364083
TSS2_11572556	-0.581367903807913	6.17230461825404	4.88059164891599	0.0297228422606901	0.0847389222538579
TSS3_9843616	-1.8758311547322	0.593616358883518	4.88527368765371	0.0297368311254092	0.0847708233993003
TSS5_14845586	1.0470639829231	3.23223538111154	4.8786188655654	0.0297550080270071	0.0848146562577048
TSS3_19687789	0.531423552337424	7.42322589019352	4.87751907832214	0.0297729558338372	0.0848578279073968
TSS5_26278019	1.39810262676151	1.97044807690246	4.87717996061442	0.0297784923297506	0.0848629414147195
TSS5_17231754	4.55750164648343	0.168527335889236	4.88071240769239	0.0297803546020614	0.0848629414147195
TSS2_12689518	1.32153606929031	1.74074486846991	4.88144628091561	0.02979917247759	0.0849085754741117
TSS3_868573	-0.723643585487997	4.373926736909	4.87460323381295	0.0298205961386586	0.0849616250698088
TSS3_2743214	2.07012409249385	0.576831459205693	4.87386754465583	0.0298620702191531	0.0850717848021273
TSS2_18778574	3.04248841121168	-0.0853917752306426	4.87323717695004	0.0298723883762828	0.0850931744143518
TSS3_19521707	1.32194799346183	2.31549759008565	4.87060928107522	0.0298859823791732	0.0851238905557281
TSS5_19906092	4.50713496319209	-0.622326577485997	4.88140690561727	0.0298966559407316	0.0851462834433534
TSS3_10090150	-0.845016476641353	3.13254554867742	4.8692746869124	0.0299078653389498	0.0851701980495974
TSS4_16402111	1.97168527889913	0.993453254651789	4.8713675175128	0.0299331542247784	0.0852341992843407
TSS4_16046792	-1.09143238959775	2.01824194754322	4.872250286752	0.0299495262170429	0.0852719068824723
TSS5_22241507	-0.706469046235733	3.93356491270904	4.86658443650406	0.0299520283165095	0.0852719068824723
TSS1_25988356	4.53300074998248	-0.393399888531778	4.8778208829565	0.0299552656175611	0.0852731066644671
TSS1_19315792	4.50719584764651	-0.500008748942751	4.87109101274326	0.0299685373598384	0.0852988636413554
TSS2_3057183	-0.704398836738686	4.26824422921862	4.86549408662028	0.0299699471368101	0.0852988636413554
TSS4_9567062	4.50720349292248	-0.484225534829219	4.86935482650107	0.0300609794942614	0.0855499146719969
TSS1_3369104	0.762739049991852	3.78464173239543	4.85839221201142	0.0300869381853478	0.0856157441333291
TSS2_15802754	-0.589538392239643	4.84987406190554	4.85711589554703	0.0301080146210415	0.0856676695263552
TSS5_23643037	0.630806004218986	5.54522297019193	4.85508677385692	0.0301415547677963	0.0857512786736638
TSS3_3417753	-0.787644733665549	4.14528958989512	4.85499561534376	0.030143062493186	0.0857512786736638
TSS3_18215805	1.30317014702365	1.7432214879559	4.85698524205983	0.0301699496246454	0.0858143992359636
TSS5_22989648	3.00573306080497	0.264153591650743	4.86071499133624	0.0301709179627284	0.0858143992359636
TSS1_21092657	-0.520791928743892	7.15043886793701	4.85260021012884	0.030182710244966	0.0858321116739933
TSS5_24549315	0.513251755649186	6.65800020823981	4.8525939442223	0.0301828140282123	0.0858321116739933
