logFC	logCPM	F	PValue	FDR
TSS1_16537511	0.487430866092258	4.07502340470719	1.80586027477191	0.182415202176225	0.44146723947116
TSS3_22986174	-0.542282939671305	3.4759938570274	1.80569106326293	0.182435489992765	0.441481056692576
TSS1_29896759	-0.838805979248359	2.6192848344241	1.80543142589401	0.182466624682792	0.441521118279583
TSS1_25955117	3.9050348744173	0.0259161917253073	1.80579329916537	0.182501231543317	0.44155933385695
TSS4_12330832	-3.89190849404503	-0.123542906595505	1.80565238019538	0.182518126397559	0.44155933385695
TSS2_1117506	-0.475661729064338	3.94127485945133	1.80493508547204	0.182526161252891	0.44155933385695
TSS4_15372574	0.730879751850106	2.94187470212986	1.80480710144265	0.182541516778288	0.441561207172849
TSS3_3910633	-0.348993074411757	5.1044717102659	1.80403036286872	0.182634742461379	0.441751430188334
TSS5_8529490	3.88578291322742	-0.376452781098915	1.80454578323001	0.182691207595176	0.441852714607836
TSS4_17300544	-3.89181243581059	-0.50342703117943	1.80492546994194	0.182729219192226	0.441909355118846
TSS5_8082746	0.369179089442845	4.99443724791336	1.80274788177275	0.182788790874586	0.442018122978128
TSS1_20001211	-2.16096306313988	0.660070120018522	1.80251992844859	0.182854729690248	0.442142269179957
TSS2_8035338	-0.980559659876978	1.40145189904157	1.80167626838733	0.182917627544846	0.442259043109028
TSS3_7211144	-3.89171659346444	-0.189270894110503	1.80198190488432	0.18295883024791	0.442292887489359
TSS2_8955779	3.88647059762269	0.484382612899189	1.80175484965108	0.182986133221169	0.442292887489359
TSS3_1526201	0.768531076934737	2.40851002285459	1.80098603218057	0.183000668983074	0.442292887489359
TSS5_18258131	-0.387541019922711	5.27725697193999	1.80095129875221	0.183004848888851	0.442292887489359
TSS1_19813804	-1.34068167789839	1.31313778857614	1.80088630618473	0.183012670555052	0.442292887489359
TSS4_5821026	0.534204614822381	3.172363797392	1.80077467478603	0.183026105986181	0.442292887489359
TSS3_22326138	1.73369761016158	1.92271657200335	1.80071023020195	0.183033862761835	0.442292887489359
TSS1_12158979	-0.347222372747693	5.17728648823805	1.8004782929733	0.183061782737575	0.442325059175137
TSS4_10943225	3.8857381461563	-0.244574698983561	1.80175220244634	0.183110312119951	0.442407019461343
TSS4_14079176	3.88603798001581	0.210401767708654	1.79975187313645	0.183187786715131	0.442558894702378
TSS5_3930301	1.52439098422865	4.50285171783744	1.79925039798397	0.183209676878479	0.442576471355375
TSS3_1060230	-3.8917231051947	0.448310876587834	1.79911666782833	0.183385299082864	0.442963410814007
TSS1_13230689	1.21715850795027	0.196319573415174	1.79827175492991	0.183405570233052	0.442963410814007
TSS1_8050861	0.391384254234614	5.53674656677992	1.79755809301916	0.183413737350885	0.442963410814007
TSS2_19138714	0.423591772373839	4.17728721785436	1.79685956221025	0.183498045098188	0.443114536764641
TSS2_15527708	-1.11301300048057	0.249353717151463	1.79846912504261	0.183505577570431	0.443114536764641
TSS3_7456282	-3.89171719652848	-0.362635339744537	1.79651896332531	0.183657373117167	0.443416052190633
TSS4_17366932	-3.89171931682983	0.164326541382184	1.79616573133607	0.183659727986894	0.443416052190633
TSS3_21924272	1.37390551311031	3.10013503328942	1.79513204572644	0.183706740011928	0.443494197048886
TSS1_27757203	-0.815752041251003	2.15195652680923	1.79490813352345	0.183733810457859	0.443524191478307
TSS5_19032047	-3.89190815338241	-0.228695512081649	1.7950197317121	0.183838497108027	0.443741527811444
TSS3_957088	0.783863613366197	4.59238204841301	1.79326339485571	0.183932799314699	0.443933765971709
TSS4_17909936	-3.89172206132533	0.408424947395887	1.79328107086871	0.183969152270805	0.44398612035518
TSS3_23120942	-1.43432875635365	-0.328192457300917	1.79415501161513	0.183984293267716	0.4439872781119
TSS1_13365063	3.88572828860524	-0.21374126565312	1.79310303212072	0.184030078704624	0.444062380351563
TSS3_18324742	0.836319079697404	2.80927125984247	1.79225412779667	0.18405503112521	0.444087204809557
TSS1_26891240	0.406964034790844	4.28915108244569	1.79123387438719	0.184178690652308	0.44435016642956
TSS2_6033378	2.16873734934994	0.410434714177992	1.7913196984251	0.184206766974053	0.444382500141421
TSS1_6155697	-0.585839638985148	4.81532995893898	1.79034725624019	0.184286232366484	0.444508248300257
TSS1_17478699	-1.20381955636235	1.540879143137	1.79030480840562	0.184291382899776	0.444508248300257
TSS5_15935277	-3.89190872224527	-0.0485566565920488	1.79085128158009	0.184302927902058	0.444508248300257
TSS3_3528890	-0.35297845352358	5.93991583600193	1.78949960152399	0.184389117151162	0.444680706752301
TSS2_16317295	0.446520027260517	4.61317338202297	1.78916000380934	0.184430355069548	0.444744739812958
TSS1_27707508	1.72554625712568	2.05290483545399	1.78900847137258	0.184448759409462	0.444753705008102
TSS3_57500	0.455081724155078	3.80553039667585	1.78862923306059	0.184494829194531	0.444791260403738
TSS5_1118389	3.90498531299148	0.0519881958091957	1.78916118023075	0.184508033853333	0.444791260403738
TSS3_1167313	0.347669727019025	10.840869161729	1.78833484179981	0.184530601117635	0.444791260403738
TSS5_3032684	-3.89190323597923	0.363381502575706	1.7886485403871	0.184530951459962	0.444791260403738
TSS5_18677412	1.319298599806	0.534224952558547	1.78891630486382	0.184537773526816	0.444791260403738
TSS1_12412329	3.89532480267778	0.55229735672894	1.78766953530371	0.184649936362326	0.444991053148705
TSS4_10517839	-3.89190568977386	0.154865950779253	1.78766857085159	0.184650053623044	0.444991053148705
TSS3_21632812	0.43573958743103	4.26273211954101	1.78703656876767	0.184688453653714	0.445048177130216
TSS3_5500556	-0.375151692564506	7.37723102025082	1.78651879694592	0.184751452081571	0.445160370418888
TSS5_2088745	-2.16010528389045	-0.232220325587826	1.78705169539633	0.184764412237724	0.445160370418888
TSS4_9753870	0.324662723360056	7.24608615828456	1.78622338768831	0.184787406506259	0.445175351767945
TSS4_8917435	0.356782839042179	6.44898303165853	1.78611967594333	0.184800031274142	0.445175351767945
TSS3_23000041	-0.711599979023409	3.29753767206812	1.78590245865478	0.184826476294233	0.445203641554108
TSS2_10122083	-0.874320365169574	2.67798057117786	1.78570311418721	0.184889201482251	0.445319310306768
TSS5_22273112	-0.97418492623418	1.61220518214258	1.78479401497946	0.184961492671512	0.445457999250151
TSS1_8169125	0.784406068232293	2.30735372997618	1.78452744335134	0.184993980326731	0.445500811628978
TSS1_5727616	0.313400860947438	7.08006661680818	1.78426887864642	0.185025498581299	0.445513101542927
TSS4_12684878	-0.422948362304818	4.23103586305353	1.78424420117727	0.185028507020619	0.445513101542927
TSS4_475319	3.89536581188596	0.174119724608603	1.7843176502679	0.185097321781167	0.44564336106687
TSS5_18977438	2.1766594531596	0.0332499353334885	1.7827682154972	0.18528630157291	0.446048580314851
TSS4_5550550	-1.51545278631111	4.81778705945443	1.78232058170776	0.185301627369323	0.446048580314851
TSS2_13775511	0.989063232089737	1.49105785904142	1.78225350364769	0.18530981702411	0.446048580314851
TSS1_28123378	-0.96644699923025	1.59044320207331	1.78177919344856	0.185329307514874	0.44606003969742
TSS3_8530948	-0.516779411902961	4.21776830339918	1.7814404422694	0.185370689715954	0.446124183157294
TSS2_12679622	-1.34549312421124	0.601566634041138	1.78118725773227	0.185440053767497	0.446255653865315
TSS1_5249428	-0.318388231956163	6.95009764986629	1.78027352680095	0.185513324691908	0.446370138143538
TSS2_18457388	-0.925328837347902	1.81983746984095	1.7802425956317	0.185517107244149	0.446370138143538
TSS5_4088859	-3.89189365440851	0.712403538007174	1.78071025309925	0.185537656535109	0.446384114789282
TSS1_877916	3.88581919018386	-0.474417193687021	1.78105826583545	0.185576495471551	0.446421311244615
TSS5_25458473	-3.8917487797368	1.37202435986992	1.78023244935355	0.185596071887226	0.446421311244615
TSS1_30358199	0.353623225791299	5.62606127412938	1.77958666450183	0.185597342025879	0.446421311244615
TSS5_4728872	-3.89190740619223	0.0456789217644621	1.77949570232947	0.185646890344177	0.446505025835336
TSS2_12056209	-0.465978203479328	4.44274334337876	1.77874319039249	0.185700577528275	0.446598680852029
TSS1_1998651	1.05187619977685	0.487501011572365	1.77882324156786	0.185849831949355	0.446859087471111
TSS3_20084726	1.51973362300162	3.69447475946483	1.77747102830419	0.185856409534433	0.446859087471111
TSS5_19661210	0.794727974831587	2.98331105453855	1.77741869631256	0.185862823179456	0.446859087471111
TSS3_10313413	3.88576404544656	-0.322437185834189	1.77833328483707	0.185868674422103	0.446859087471111
TSS4_18023170	0.39526536802203	4.33846569773587	1.77725703162662	0.18588263794451	0.446859087471111
TSS4_13839091	1.38568189017218	4.13164789766671	1.77722212879141	0.185925322171588	0.446912225214041
TSS4_11267758	-3.89190345926958	0.341018593876293	1.7777978279957	0.185934257684896	0.446912225214041
TSS1_29832973	0.388372250127711	4.54028564128069	1.7763389519319	0.185995211493301	0.447005645042373
TSS4_14010724	2.16895380184573	0.673813778447992	1.77627834260775	0.186002646144006	0.447005645042373
TSS4_9096330	-0.54051644097217	2.8652308520579	1.77572334496539	0.186070741292286	0.447133808804499
TSS3_17191718	1.21700986733152	1.15473158749943	1.77516585289159	0.18613917207491	0.44722249177911
TSS4_9502575	0.812557668118449	1.92155770336928	1.77500467118874	0.186158962260309	0.44722249177911
TSS5_15738835	-1.73293304679636	1.18472800424897	1.77499752606355	0.1861598396093	0.44722249177911
TSS3_6509581	-1.72757980636241	1.78811697750451	1.77485368677235	0.186177502653769	0.44722249177911
TSS5_20169053	-1.08643055880222	0.290503314160698	1.77548925371112	0.186217326653446	0.44722249177911
TSS5_6663296	-3.89172198528477	0.400140138325285	1.77511886100574	0.186222608659398	0.44722249177911
TSS3_17486269	-0.453753987219032	4.76367883424463	1.77448492563603	0.186222794467582	0.44722249177911
TSS4_12503688	1.43492329603776	0.72959030194826	1.774460533937	0.186225790751728	0.44722249177911
TSS1_25750834	0.955361541991094	1.24990556357387	1.77495958093844	0.186242164282225	0.447226346916075
TSS3_6200574	0.404575511323045	4.17909778311793	1.77394555933497	0.186289063664061	0.447293308603486
TSS2_1926662	-0.705890788659943	2.54452187507754	1.77374586809434	0.186313605762762	0.447293308603486
TSS2_15040714	-0.351193003291424	5.82242502409772	1.77373972331042	0.186314361018538	0.447293308603486
TSS2_12631617	0.806334502830927	1.47452280617243	1.77355714897269	0.186375188660544	0.447403871439339
TSS4_16855903	-0.295144580525227	8.10630438229205	1.77298260225291	0.186407446438966	0.447445838658148
TSS1_14149604	2.17671977985383	-0.704572578798615	1.77314643911884	0.186505113762484	0.447644793538029
TSS4_14573627	-1.24918118234555	0.884137100518574	1.77166079377094	0.186570089675538	0.447765258015877
TSS3_17579578	-0.372100635573081	5.15279249540193	1.77146369969055	0.186594355643083	0.447788007919762
TSS4_14020245	-0.458730727124435	3.50584240607897	1.77128472113149	0.18661639447505	0.447805409975271
TSS1_4043879	-1.07402458987615	2.05163329855132	1.77107769916074	0.186641890308864	0.447813720657735
TSS4_13417055	-1.43777791920207	0.801313987579709	1.77183846793269	0.186666010762433	0.447813720657735
TSS3_9000141	-2.17026099309052	-0.083847336443519	1.77135344198948	0.186685557011449	0.447813720657735
TSS1_28224976	2.16851959911473	-0.459849441633008	1.77198450463478	0.186689141917185	0.447813720657735
TSS1_9534698	1.14042266887544	4.8133390580308	1.77065633678132	0.186693795968164	0.447813720657735
TSS5_19978203	1.20700489590935	1.17841864856336	1.77065577190593	0.186732235255871	0.447870448301406
TSS5_11380003	-0.533279541586486	4.28002077338242	1.77008421419115	0.18676430032002	0.447884160024037
TSS4_10611985	-2.16063741262843	0.516794304725718	1.77005799581081	0.186767532040536	0.447884160024037
TSS3_19126172	-1.068831992257	1.41528837260872	1.76942342650984	0.186845770208393	0.448008335604882
TSS5_7445422	0.48375352738291	3.80546781640161	1.76931209537172	0.186859500580989	0.448008335604882
TSS2_7462802	0.831865105299181	2.79381293310938	1.76927808429777	0.186863695374476	0.448008335604882
TSS4_2397730	0.500687719740004	4.4117521131343	1.7683584007741	0.186977167674896	0.448244899358682
TSS5_1107900	-0.707237694339829	1.69701741388425	1.76808048714053	0.187049828522076	0.448369240683181
TSS4_13643952	1.087984310571	1.45154561134544	1.76792473033166	0.187069057429552	0.448369240683181
TSS3_391211	1.08365373922493	2.46261475010992	1.76757853800928	0.187073452301027	0.448369240683181
TSS1_28449961	0.685560187787214	2.60634567561191	1.76710994298986	0.187131334832243	0.448472476473948
TSS3_19935349	1.0840152728094	1.81929526920321	1.76708239623734	0.187173087933192	0.448504429881904
TSS2_1554960	-3.89171652205764	-0.167229532398293	1.76771527335601	0.187174288704802	0.448504429881904
TSS1_18692648	-0.683609649651802	2.7904893930296	1.76509336089371	0.187380671460862	0.448963436494129
TSS4_8419642	2.16901525352779	0.771885011472771	1.76476136970465	0.187421757469651	0.449026351380811
TSS1_5854148	-0.871203388640819	1.65950080246491	1.76415058366037	0.187497373871997	0.449129769116924
TSS4_15765109	0.367395710362808	5.1691126014117	1.76405799946288	0.187508839102164	0.449129769116924
TSS1_3914829	-0.310137589651697	6.96860353202923	1.76401057899815	0.187514711769588	0.449129769116924
TSS1_5875425	0.785996165442291	3.0789666244962	1.76393358021329	0.187524247951471	0.449129769116924
TSS3_17180715	-1.18441310449045	1.53664939639186	1.76355515560181	0.187571123579019	0.449172355506988
TSS2_13211061	-0.603100248608036	4.38894063767718	1.76345704981043	0.187583278244349	0.449172355506988
TSS2_10793897	-0.47433013918099	3.99996625924876	1.76372771175358	0.187588078205901	0.449172355506988
TSS3_7333924	-3.89185798601605	2.18578984435653	1.76393705332855	0.187601358929181	0.449172355506988
TSS5_1428579	-0.431711193278698	4.36309263430005	1.76260167004077	0.187689293584284	0.44934736956383
TSS5_26365936	-0.914256571112144	2.24217647910427	1.76226330134779	0.187731250344991	0.449412288869356
TSS5_21553449	-0.58323206298657	3.8020496722635	1.76130596865082	0.187850016860794	0.449654621019091
TSS1_20146326	3.8859357241462	0.131875969095553	1.76183270959395	0.18786217564751	0.449654621019091
TSS4_13424605	0.382753634791722	5.55285283650824	1.76074242913549	0.187919970929712	0.449746100408002
TSS4_17966927	-0.456760869093902	4.69286128326339	1.76066086833113	0.187930097895283	0.449746100408002
TSS3_4297105	3.90511469679545	-0.0132634826258382	1.76076159171235	0.187995096600341	0.449866101173302
TSS4_14002041	1.52466708518117	3.86435080668682	1.75996381140534	0.188054983676355	0.449973851980961
TSS2_19352088	1.72495922528201	1.92862660840797	1.75844528925108	0.188243742067203	0.450389921863087
TSS5_16423970	-0.682794811706058	2.56789375814483	1.75798518345768	0.188262680745664	0.450399649314343
TSS5_4865980	-0.356913097979912	5.32675698546756	1.75752143278234	0.188320394748034	0.45050213398805
TSS2_13559727	-1.06964281151848	2.35437404715941	1.75715044602418	0.188366579273643	0.450577023708036
TSS1_21342778	1.52484870142339	3.6663777482598	1.75702267678179	0.188382488494624	0.450579488119635
TSS1_20283476	-0.342828249111012	5.27561131152824	1.75661179139404	0.188433660752214	0.450666288782128
TSS5_5860062	2.16067338093392	0.228043888631469	1.75698765609412	0.188464310933819	0.450703998105414
TSS4_16764306	0.679803489313776	3.34095177903373	1.756234579589	0.188480653703568	0.450707488637487
TSS4_14998252	-0.933247600973542	1.36615180698851	1.75604492390399	0.188504286188425	0.450728408894124
TSS5_9077492	0.996828629299579	3.35047182768985	1.7556562834378	0.188552724563389	0.450808633977035
TSS5_6850049	-0.510266507228744	4.41628556831204	1.75480119422422	0.188659350735143	0.451027955973184
TSS5_2851996	-1.04807228725582	2.11056441301531	1.75462321942364	0.188681552425325	0.451045425646993
TSS1_24861901	-0.768110896015942	1.86295051134282	1.75428174872585	0.188724158256237	0.451111665046461
TSS3_453376	0.791377193260166	2.46406847409585	1.75397021849874	0.188763038279295	0.451168988809147
TSS5_1286595	2.17595386137297	0.760128035417983	1.75390755919506	0.188809134712795	0.451243550351792
TSS5_23409417	1.14062556974648	5.11942208349246	1.75208036742332	0.188999100932416	0.451642131725508
TSS1_12074099	-0.343652775177191	5.5665133716356	1.75202728075938	0.189005737058989	0.451642131725508
TSS1_27179218	0.708969449002033	1.76330228962206	1.75173683587116	0.189119449912134	0.451850888799964
TSS2_12497073	-1.20780056869952	-0.0441485915927453	1.75196529196129	0.189130934826443	0.451850888799964
TSS1_9883032	1.42406418747122	0.983707201994312	1.75127663319083	0.189137861718731	0.451850888799964
TSS4_15881256	0.381561017139041	4.51845239494673	1.75050493715042	0.189196155600208	0.451954498701673
TSS2_1462937	0.354988739998945	6.04452395971337	1.75031183480499	0.189220325516983	0.45197658287039
TSS5_4977535	0.574188728059878	4.08251919770751	1.75017906329413	0.189236946159424	0.451980632585049
TSS3_22676752	0.317496009569931	6.14986766287138	1.74939483799298	0.189335152470881	0.452175557943878
TSS3_3622570	0.46549248463369	5.05572218904322	1.74928891464995	0.189348421566104	0.452175557943878
TSS1_17335851	-1.517767652696	4.39758813097681	1.74713511762598	0.189618467778742	0.452778890230103
TSS3_4927411	0.478651059026601	3.87109118200596	1.74696376272625	0.189639972043938	0.452778890230103
TSS1_1900019	-0.418876117224234	4.20564324018746	1.74682755350307	0.18965706774165	0.452778890230103
TSS4_16599046	-0.72994369423547	3.23944628162374	1.7471018921602	0.189660873181946	0.452778890230103
TSS1_1418698	1.75649658199862	0.833204708498364	1.74671032710468	0.189710016064361	0.452860508945062
TSS5_2132032	-2.16020754855815	0.304459487219394	1.74618653680344	0.189737546574272	0.452890527540687
TSS4_11782664	0.34760600949212	5.25041355612135	1.74596403814247	0.189765490434114	0.452921527964711
TSS1_4208951	2.15306199754735	0.378272901645028	1.74565921373514	0.189803781575071	0.452977217860972
TSS4_6109138	0.429058660224305	5.47393420639956	1.74467640257346	0.18992730161187	0.453236286423346
TSS5_19869039	0.911258254684914	2.02146539955678	1.74269342612283	0.190176812149526	0.453795950068874
TSS1_7641297	1.11801962973404	3.65732448038266	1.74210165036401	0.190251348152815	0.45386702278965
TSS1_11856771	0.83816590792835	1.85719337893478	1.74207066992927	0.190255251186555	0.45386702278965
TSS3_6236111	3.88769365855675	0.949735931712128	1.74294084090964	0.190262947699762	0.45386702278965
TSS1_3100550	-1.05917151362941	1.45889376297725	1.74228429787178	0.1902665473802	0.45386702278965
TSS4_14886675	0.902556237723347	4.66450565562623	1.74146792698617	0.1903312058915	0.45398550000097
TSS4_9386205	-0.767466811350288	2.0375062575609	1.74110197977891	0.190377338253237	0.454059772727636
TSS2_8689470	0.397527765185433	4.93115329328955	1.74081653869516	0.190413330959245	0.454109852058498
TSS1_29971596	0.988700300082154	2.55953387390963	1.73986822142652	0.190532966855201	0.454359385406413
TSS3_22835598	3.88619451998709	0.356999070891678	1.74010264945211	0.190580648126081	0.454434287609826
TSS2_2234170	-0.32143312192599	5.87084242225197	1.73938161907115	0.190594389160004	0.454434287609826
TSS4_11504677	2.16042614302163	-0.204037806833242	1.73905475831941	0.190635660926098	0.454496907559834
TSS5_5924714	0.307976231073923	6.70720246827	1.73870099651531	0.19068034132159	0.454540212838441
TSS5_5213172	-0.656336902169156	3.18068306919923	1.73867326363401	0.19068384452992	0.454540212838441
TSS5_14918818	-2.16110983185308	0.712828738486306	1.73808505917406	0.19079634754666	0.45477259289693
TSS5_13854105	1.17459934412614	0.693466503184412	1.73776500315867	0.190915812542653	0.455021529295543
TSS2_832516	0.411216476126906	4.18230489169453	1.73609840773174	0.191009431379429	0.455200414132798
TSS3_6143341	0.489957065663914	4.20951829587506	1.73600755717774	0.191020931307981	0.455200414132798
TSS1_5042556	0.389817480271756	4.89583080989405	1.73504953993954	0.191142247693653	0.45542722171109
TSS1_2867376	-0.83944378425071	4.12092142719861	1.73501844205833	0.191146187232043	0.45542722171109
TSS5_4636676	-2.16015416069526	0.228970956434957	1.73559293990051	0.191190579662242	0.455497153954188
TSS5_22633343	-0.366604636487234	5.10523403370512	1.73335966222097	0.191356463902034	0.455856497509856
TSS1_24828495	-2.15996997337109	-0.354763928012268	1.73349371509938	0.19141664552212	0.455963995622305
TSS2_16529489	0.324779033383367	5.90173954763933	1.73207803496538	0.191519117961534	0.456172207741791
TSS3_21239826	-2.17013210970192	0.121560991251265	1.73190020544349	0.191618865557169	0.456359657631745
TSS4_6955621	-0.46643093260421	4.06119624605011	1.73122116453859	0.191627956491935	0.456359657631745
TSS5_3252568	1.01031880950948	1.37528399802546	1.73124762598371	0.191662737078655	0.456406594869302
TSS2_13996734	-3.89190509094888	0.199098013109744	1.73124643107958	0.191701904189786	0.456463969537606
TSS3_20375266	1.56015387256031	0.675981832376248	1.73015491178873	0.191801628986839	0.456665518563444
TSS1_10561423	-0.798763175483683	2.33276104555829	1.72966624347227	0.191825647496437	0.456686798988569
TSS3_23377411	-0.508952489608803	3.48069552630772	1.72944743724784	0.191853485657961	0.456717168947412
TSS3_18902151	-0.535665734950661	3.08175238354659	1.72931821074266	0.191869929065095	0.456720410460483
TSS1_26524431	-2.1699873415111	0.212501581664017	1.72918826037372	0.191924596744631	0.456814632022138
TSS2_8893261	-2.16928442360224	0.82511877910815	1.7287433685528	0.191943094993436	0.456822755869713
TSS1_19115553	-0.485415929229902	4.45506947373357	1.7283808608714	0.191989251962925	0.456867119167697
TSS3_4004503	0.334131948918332	5.77977919753163	1.72836000180197	0.191991908282803	0.456867119167697
TSS4_16554791	1.73224434562004	1.26829280653044	1.7280435857821	0.192070331574186	0.457017824393893
TSS2_13382052	1.85988547619188	4.50490922927897	1.72673283373509	0.192199255849661	0.457204483913131
TSS5_25132619	0.627850961743028	2.98459250736965	1.72670405976175	0.192202924858698	0.457204483913131
TSS2_14578574	-0.373016689213365	5.04294918674424	1.72666344516883	0.192208103822624	0.457204483913131
TSS3_2360415	-0.325436629595004	6.01465046658683	1.72665508682459	0.192209169656179	0.457204483913131
TSS2_14309770	1.74330346926794	1.26294083305719	1.7263068095661	0.192253587256576	0.45727422108788
TSS5_17231754	-1.23527368961813	0.168527335889236	1.72539420689356	0.192447121002587	0.457698591480512
TSS5_19698407	0.358119844552468	5.28704723733042	1.72448880015995	0.192485644828885	0.457754262788843
TSS1_23128708	1.85587405869343	5.30650943151241	1.72365890309965	0.192591686288228	0.457934738856253
TSS5_6975995	1.85603068863709	6.99998227730429	1.72395628677516	0.192591778690131	0.457934738856253
TSS3_6404569	2.19320063092362	-0.264788586549885	1.72442466871696	0.192610787470989	0.457943980292374
TSS2_17206512	0.313800118465699	8.35538875129181	1.72312460969947	0.192659993119045	0.457986507838733
TSS2_2201551	-2.15987384438654	0.0151715943997939	1.72332068152149	0.192673018154209	0.457986507838733
TSS2_11071444	-0.324550743188562	5.57163566262789	1.72301472293053	0.192674045169417	0.457986507838733
TSS5_3582600	-0.41011416722164	4.43606556522194	1.72229770733694	0.192765765176309	0.458168563443541
TSS1_8258687	-0.412569580137667	5.64506633336903	1.72093707313399	0.192939958559401	0.4585465990468
TSS3_19662232	-0.632214010743432	2.94497527621841	1.7203385913265	0.193016637447954	0.458692837780458
TSS1_28393567	-1.08527765762238	0.814933455608492	1.72013224325554	0.193081159498217	0.458810165810146
TSS2_12646037	-0.368673453402462	6.32761364270183	1.71963826807755	0.193106410351375	0.458834164352348
TSS5_23668691	1.37362778127714	2.75002918972448	1.71944100248361	0.193131706325899	0.458858266331963
TSS1_7818351	3.88575202825237	-0.286861787407802	1.71990280338624	0.193189360895187	0.458959238721969
TSS2_14314691	-0.312811956454735	6.67466347936891	1.71862415413459	0.19323649510774	0.45903520405928
TSS2_19587459	-0.66357076666041	2.77123706161138	1.71802864890149	0.193312931518902	0.459180759682085
TSS2_19531976	0.503337002367665	3.49499725096105	1.7178684630022	0.19333349838585	0.45919359463676
TSS4_14059999	0.444859298000727	4.17034330345188	1.71751870573229	0.193378414043834	0.45923885498884
TSS1_404618	0.406204991505266	4.41147209568332	1.71746545496933	0.193385253565576	0.45923885498884
TSS5_19071849	-0.360196468403297	5.64443618123157	1.7173658390408	0.193398048993583	0.45923885498884
TSS4_231812	1.30863531974777	1.79761265357097	1.71642856445918	0.1935184888236	0.459484503670252
TSS3_18456125	1.53666799836018	1.2353364030181	1.71632467255048	0.19353184441152	0.459484503670252
TSS1_2368887	-0.820876177363145	1.5612886893039	1.7161574959021	0.193553337718744	0.459499508163744
TSS5_6677106	-0.363466128306354	6.4644191308469	1.71582029549019	0.193596698986494	0.459544820925746
TSS5_1206251	-1.169533946621	0.877388987440526	1.71577305486628	0.19360277467129	0.459544820925746
TSS1_4741031	-2.16126455147362	0.981898016267149	1.71582435420674	0.193634226609758	0.459583453595368
TSS2_16177915	-0.971719450010775	3.19107163141943	1.7154092979363	0.193649565546529	0.459583839611719
TSS1_25524843	1.45334473789884	0.343877745358764	1.71533084457066	0.19369770552539	0.459662065388714
TSS1_4001410	-0.488470974283007	5.87238723068768	1.71427197222005	0.193795948829588	0.459859169284315
TSS4_453367	0.57013269231259	4.31122661640297	1.71374391425722	0.193863958875589	0.459984507296833
TSS5_85917	-0.525689657910579	4.09622106622539	1.71335440273808	0.193914143277083	0.460067533755868
TSS3_1561777	-0.352944333010927	5.63814481856817	1.71307684420832	0.193949913129572	0.46011635090504
TSS1_5128999	1.75856689419464	0.349886576290705	1.71277288615134	0.193989094148775	0.460173252240901
TSS1_11116021	-0.321717918312009	6.08677121790204	1.71203953546891	0.194083663688877	0.460344872144046
TSS1_18407532	-0.786050710737194	2.71938009457834	1.71197611617653	0.194091844517887	0.460344872144046
TSS5_26592644	1.72387941362816	1.75870469468266	1.71197485536196	0.194130033130994	0.460388995368962
TSS5_2631098	-0.455973056811645	3.9581593279101	1.71159625478421	0.194140853642692	0.460388995368962
TSS4_15731445	0.381374125347461	4.55650148497608	1.71126556751056	0.194183530348381	0.460454142161147
TSS2_18939206	-1.73276925244396	0.302242353087039	1.71127586770303	0.194220222553235	0.460505089224838
TSS5_21710426	-0.36708013530677	4.76834251919131	1.71078686473106	0.194245328843817	0.460528559725774
TSS4_12749053	-1.73968960540063	1.25952200573929	1.71065329896249	0.19426257577889	0.460533394575868
TSS4_15780112	-1.24858639815547	1.55772580060782	1.71023094568669	0.194317124905513	0.460592897258971
TSS3_17634892	0.547783976525674	3.83893160494813	1.71022343984771	0.194318094488017	0.460592897258971
TSS3_18196851	-0.523875801464764	3.60735838461431	1.71007197050596	0.19433766208447	0.460603226180168
TSS3_17709916	2.153044874868	0.368058922689546	1.70898288148286	0.194516432585568	0.460990853653838
TSS2_11625244	0.434916729015512	3.88283694686151	1.70854566841735	0.194534968206291	0.460998676922468
TSS1_17970295	1.26104322879826	1.5848728441167	1.70872190537223	0.194550179674046	0.460998676922468
TSS1_10887708	-0.411487038692116	4.42257822792164	1.70739275937806	0.194684163101071	0.461280065033232
TSS1_2160763	0.332323623352394	5.31696577419162	1.70710735485902	0.194721117500077	0.461318217006712
TSS4_12814814	0.837737693932303	2.22498069506866	1.70703310836427	0.194730732357983	0.461318217006712
TSS4_345670	0.35028534138082	5.10539843484782	1.70566494096182	0.194908009740863	0.461702069695131
TSS2_773555	0.408475835118345	4.78794332490048	1.70547517606516	0.194932613243177	0.461724233620894
TSS4_1324239	-0.347914954387105	5.92349693459568	1.70505029815548	0.194987713110816	0.46181862319215
TSS5_21104592	0.300359959508202	7.61968392810651	1.70440253804201	0.195071752806596	0.461981535171827
TSS1_3503770	0.69276539840628	2.40647683069213	1.70318431593089	0.195229920093587	0.462319961698004
TSS5_24188711	-0.854299360353352	2.96147570029918	1.70272192082297	0.195289994789503	0.462395213805931
TSS2_14144695	0.29647234646718	8.57891742203664	1.70270467303132	0.195292236059104	0.462395213805931
TSS5_6732893	-0.420036060377506	4.344375230801	1.70146794433074	0.195453022764433	0.462739730152086
TSS1_20070671	-1.13253127225464	1.1957422816519	1.70164020416986	0.195468579632376	0.46274038438143
TSS1_24139230	-0.555600511516604	4.45196756903334	1.70119170408742	0.195488958137263	0.462752452065249
TSS4_7343621	-0.619840032332789	3.81169972294751	1.70071953222803	0.195550399905674	0.462861713329962
